transcript,confidence,start,end
Thank you.,0.862829327583313,994.4,994.9
 I know it doesn't make much sense to you.,0.899010419845581,998.9,1000.5
 Sometimes it doesn't make sense to me. He hollers is you Paul knows Impala Greece and was my OP ED piece on national service. He's been having these dreams about her. I'm so glad he's been it up all you can grab.,0.9081847667694092,1002.2,1015.6
 So Governor if you want to change.,0.8654590249061584,1019.3,1021.0
 Just feel like it's something I got. There is your National Services and following the same as the rest of the domestic mother and Steven. I'm not gonna pull out any crazy beard. This good cop/bad cop Act is all way up Hartman don't know where I'll change it.,0.7049500346183777,1024.7,1040.1
" I just knew someone today. I can't explain it either just like you I told your mother trust me. You just wait and see any bill that big old Mall out there on nine with all them super stories. Like they've been planted on your just Place gonna be a gold mine says help people get an education to create a national Unity teach young people a tray of the whole damn thing got the Orange County that look pretty damn stupid. Oh, that's exactly right governance. Just if you're gonna do it do it. I see you magical.",0.7426788806915283,1041.7,1071.3
" In the same day a man. They got involuntary believe in something that's never going to happen to it. Everybody turns 18 on graduates high school groups two years of service to his country. If you're in the military PCC playing countries, I don't care and Pistol college education space more period we do all this. No sir. You don't I don't like everybody at all the stops here. Mandatory Paul likes this You're My Brain Trust.",0.7780343294143677,1071.4,1098.1
 The beauty of it is that everybody who's over the age fix that car has these people out here by Nightfall going on and all of the others can't vote?,0.7770462036132812,1098.9,1106.8
 Too young he's about this close to wrapping it up.,0.9128385782241821,1109.1,1113.5
 too bad,0.9128385782241821,1115.2,1115.9
 you can't lose.,0.9128386378288269,1121.7,1122.5
 Steven,0.5875774025917053,1126.0,1126.5
 you've been working in this stump speech that you give me a hard copy and I'll write it in my own words. Don't tell you Charlie Rose has 6 right am I doing it's long form?,0.7213514447212219,1133.5,1142.8
" So tell me someone's died. I told you to get the satellite TV didn't want to listen. What the hell I need that crap for the History Channel man. Got a couple of minutes get all the history. I can take what that's for. Sure. What's your beef? You should be watching this. Anyway, oh, man you all right, baby.",0.8928762078285217,1150.3,1174.5
 This is gonna be it right here.,0.8269639015197754,1175.6,1176.8
 I can't be talking to you got five minutes. I'm gonna be the head first the hell's that,0.6766435503959656,1179.9,1185.8
" test things. Okay. Yeah, that'll chance for something. I want to show you.",0.7174338698387146,1190.5,1194.9
" Hey, man, I need to use the phone.",0.8809975981712341,1196.4,1197.8
 In the back past the kitchen.,0.782315194606781,1200.0,1201.3
 Excuse me. But if this were an actual emergency wouldn't they be giving us instructions on what to do?,0.9128386974334717,1202.6,1207.7
 Percy won't you check out that old radio your see if there's any news about the TV Paul call me back. It's important.,0.9128385782241821,1210.0,1217.1
"You're welcome. Yeah, 11:00 a.m. Tomorrow to courthouse. I know I'll be there dropping my little man on the phone all reporters. Love you even ones that hate you because that father supposed to be able to talk to his son. That's why.",0.799647331237793,1229.2,1251.3
 I don't care what your lawyer said. I got my own lawyer that put them on the goddamn phone.,0.8698316812515259,1253.9,1258.5
 How long time you make it your phone is breaking up. Do you hear me? Hello people. Oh because they don't understand how you do it.,0.8568087816238403,1261.0,1268.0
 Respect by making maybe there was an earthquake love lot of people could be hurt. It's not centered in the desert. Yeah could be nothing to worry about then. Why is the TV out? Maybe it was Terror.,0.7995766401290894,1273.9,1285.0
" Oh god. Oh for crying out loud. There's no use speculating. I'm not look I'll just call my brother up and you still probably knows I don't think percent of all done shit cut off in the middle of my conversation. I want my money back. Absolutely. Perfect. Hey, everybody simmer is down and the rule fucking hell nothing to get excited about the probably just working on the lines. They think they can start Steeps going to have your car fixed up quick as a jiffy that you",0.849983274936676,1287.7,1315.3
 We are not very so.,0.7298825979232788,1315.5,1316.6
 Good.,0.6729608178138733,1317.7,1318.0
 So starting tomorrow morning. I'm going to see a fucking Blitz.,0.7585632801055908,1319.5,1322.3
 Limbaugh Hannity all those right wing blogs starting to get out the vote campaign started.,0.8289431929588318,1323.7,1329.2
 I know for a fact that you don't have time. So we promised him secretaries. It has been over four weeks.,0.8515198230743408,1351.8,1358.3
 and now at Thompson's delegates,0.8017513155937195,1361.3,1362.8
 his wife,0.6533803939819336,1366.9,1367.3
" I can't get the top. I can't do it. I don't need an answer right this moment wherever you want man. All right, I'm sorry to hear that. I don't have to play dirty anymore. You know why I got Morris kind of shit the Republicans ball, you know what this his condition that the Republicans it's about time tougher and more discipline Charlie. Is it? Yeah.",0.9108589887619019,1368.9,1396.5
" Tony Democrats, so they say because they wouldn't get back of my fucking elephants. Hello. I'm Gladys Gladys Foster. Oh, hello Gladys. It's so nice to meet you. I'm Sandra Bozeman. And this is my husband Howard. What do you want to work for the finest nice-looking young couple and because these parts we are on our way to Scottsdale, but our car broke down here. Well, it's getting fixed. Not that I'm aware of what's going on with",0.8225961923599243,1398.7,1428.1
 The line seemed to be down around you want some phone and the TV and I was just wondering if you might have heard something. So we have you know about what's going on the hope you don't have to do that sweetheart. It'll all be over soon.,0.747003972530365,1428.8,1442.1
" All right. I'll be on my cell if you need me. Why didn't you tomorrow back tomorrow night? Okay, I'll work on the clay was wouldn't be looking at man. It's probably something wrong with the computer, but we don't have a gator test here.",0.7474047541618347,1445.8,1460.3
 pissed,0.9128385782241821,1464.4,1465.0
" Check the blog called have it towed over to one of dealerships downhearted chatter. Just see what comes out Stephen you still single Imagine The Campaign, huh? Thank you, dear. Good answer how about their mother must be very proud of the well, she did a little bigger in opponents down a piece out of sight out of mind. I see are you still single? So I take it back? No, that's too.",0.7370124459266663,1466.0,1495.6
" I prefer it that way. I don't need a man to tell me what to do the coffee the show before we leave the control, but it's good a person. I have to believe it is what I do it. No, what did you just say? I said your baby's gonna burn your body. So you would appoint a judge could consider an arrogant to judge anyone Hollywood, but you're against the death penalty I suppose.",0.8899276256561279,1497.7,1525.3
 It was real or did you find a way to kill him Gladys? Shut up. You stupid fucking cunt. What what what what what I say.,0.8758658766746521,1526.0,1548.1
 But you will never save her don't tell me don't tell you that.,0.7900047302246094,1595.9,1616.1
 Look at me like that.,0.9128385782241821,1635.3,1636.1
 Calm down keep pressure on his neck who the fuck up.,0.8973979353904724,1642.7,1645.9
 70 maybe 80 miles 80 mock. Look imma get there as soon as we can but I can't ride a bike thats pink clouds. What do you think they are?,0.754510760307312,1700.6,1723.2
" This guy had the cat look do the guy. Come on the line. Nobody cleaning lady get on the line. I'm going to take the same position. We've always said, all right, hon. The race is a lot closer than the pole. I can post trigger. No, don't say that. Don't just get them on the line. Call me.",0.8214150071144104,1749.1,1775.5
" So what I needed to do some cleaning lady, yeah.",0.7253743410110474,1776.0,1779.6
 Called me the cleaning lady.,0.8826125860214233,1781.5,1782.7
" She would have killed you you no matter what the shooter killed Charlie. You ain't got nothing to be ashamed. Okay, not everybody can play the hero when it comes to pulling the trigger.",0.8847676515579224,1784.2,1799.3
 What happened? What happened before? Somebody's got to stop praying? Yeah.,0.7473267912864685,1809.1,1818.1
 It's not like that Jesus. She's burning like I got drunk and has happened. I like you. I just have to be said for an hour Steven. You don't give a fuck how long she been dead bitch just walked on the ceilings. Don't you be staying here? You are kind of old bitch is heavy boulder up tape. Where the fly how am I supposed to know? You asked me to explain the behavior of a motherfucking pestilence.,0.7816754579544067,1831.6,1854.4
" Hey, somebody's coming.",0.8325654864311218,1856.9,1859.5
 Now what?,0.9128385782241821,1861.7,1862.4
 All right. Now we're talking wait a sec LAPD.,0.8352310061454773,1865.7,1869.3
 I'll from Vegas man. Give me that guy.,0.816009521484375,1872.9,1875.2
" Charlie wait, when you coming back, it's cocksuckers fucking dirty shit. What happened Thompson nothing.",0.838638186454773,1895.9,1905.2
" Creek animals, so don't take one more step and I'll drop me right there.",0.8202820420265198,1906.3,1910.5
" This is how you greet all your customers mister. I don't know we've been through you're like we don't shoot me greet you later. All right, I'll let me see them. Keep peace. God damn it. Let me see them. Gotta go. No shark teeth pop.",0.8325051069259644,1911.6,1930.7
 kayvyun,0.7252829074859619,1932.7,1933.3
 How about you? Tell us your name Michael?,0.8846457004547119,1934.8,1937.1
" I'm sorry about that. Michael had this old lady in here went crazy my place. They forget their she had these teeth never seen anything like it crashing his did a minute half the right. What are you doing out here? Anyway, you don't look like a policeman. I ever saw Jules even one from l.a. Critical many other humanitarian got to be right. Well, there's faith exception. So he'll be crazy enough to steal a cop car.",0.862839937210083,1940.8,1966.6
 How are we doing?,0.7456386089324951,1968.6,1969.3
 You don't know do you don't know what are we doing? We don't know anything. I mean nothing works the TV the radio the phone.,0.8712610602378845,1971.2,1978.2
 And I'm running out of time you just hold on there. Fella did Paul do use the word great at pay. You better start talking to you. Just get the hell out of here. Hold on.,0.7884625792503357,1978.9,1988.1
 Okay.,0.9128385782241821,1990.1,1990.6
" Hey Dad, just tell him you're sorry come is a big difference between fun and I'm sure you don't want to go spilling blood. I'm no good reason for that and for all these decent people now leaving the cause what do you say just letting Bob gonna be so on your way nice and easy. Well, I won't be out of this line of work.",0.780359148979187,1991.9,2014.0
" So if you got a nice little consulting firm up Farragut North it's every 50 Grand a year at the Palm. They've been out X Senators to Saudi princes. Yeah now text presents. Wait, who's here more like, huh? What do you mean like her lemony?",0.8035219311714172,2016.4,2040.7
 I don't think I said you could have you don't ever just say I can handle it. I'll leave this planet. You can handle it. Are we going to be better off or Worse the richest people in this country. Don't pay there.,0.8797117471694946,2049.8,2060.7
 Don't do anything brighter. They use phrases like,0.8590757846832275,2063.4,2067.0
 scares me what's happening with a record my campaign distribution of the richest Americans.,0.8625579476356506,2070.6,2082.1
What you want to plane in you called me. He asked why is very important. So I did and I should have fucking told stop stop. Let me get this straight you met with Tom Duffy what he wants.,0.8337692022323608,2102.8,2118.9
" Just he wants to hire me wants me to jump ship and everyone. This is really fucking bad. He told me long to me members of the Palm down I-4 and we're in big fucking trouble is he laid out their strategy? They offered Thompson Secretary of State, you know, I fight the war on terror. You don't need their product anymore. Their product is oil just don't need it and they go away.",0.7826183438301086,2120.7,2146.3
 Anyone who don't have to invade anyway.,0.9070154428482056,2149.6,2152.1
" This is some kind of you know, what I'm hearing my being my fucking blood pressures going through the goddamn roof right now Paul. I'm sorry. What the hell is that? Sounds almost like need me ice cream. It doesn't matter what you fucking thought it matters. What you did you didn't do all this shit is true. I'm in the fucking ass out of myself. And all right. This is meeting a boy down two clicks.",0.7508404850959778,2154.0,2182.3
" Hold on time see the point. Otherwise, you're going to blow your hair doesn't make it right, and I'm sorry.",0.7281330823898315,2184.0,2187.8
 What the fuck you looking at me for?,0.8222782015800476,2191.2,2192.6
" If I'm your president, the first thing I put into motion is 10 years from the day. I take office. No new car in America is run on an internal combustion engine hundreds of thousands of new jobs. We will start the next technological Revolution and we will leave.",0.9084075689315796,2193.8,2213.6
" The governor right after finishing sent by our medium everything, you know, it's the ice cream man who want you me and the governor? That's it.",0.7572022676467896,2219.8,2227.8
 What's he ever after? He's a fun news. I hope tell him if he doesn't offer Thompson the cabinet position. He's not going to fucking know Steven on this room.,0.8788192272186279,2228.9,2242.3
 Him look that bad ocean ocean ocean.,0.7152481079101562,2264.5,2268.5
 How real is the numbers?,0.5360205769538879,2292.7,2293.5
 My pick up a few points. That is by 3 or 4% me you fucking nose Governor. We can't take the chance. What do you think? I think we follow the campaign in Ohio. Take a loss.,0.8990393877029419,2295.4,2305.6
" I gotta call you back all of them all of them killing. Here's what I got. So far Independence on biting with the Republicans are then I going to tell post to the devoting Democratic can't find the goddamn phone, Kentucky before we got into this and we continue to be the underdog. Well, then yeah, we always knew the numbers going to get closer and closer.",0.8130573630332947,2383.3,2410.6
 We're not lonely. They're just regular people.,0.8221077919006348,2412.5,2414.9
" Hey, what's your name?",0.7742331624031067,2476.0,2476.8
" We gotta run it. We got a runner, but he's alive he's out there. He's gone. He's gone can on this.",0.844427764415741,2514.3,2524.9
 Okay.,0.9128385782241821,2531.8,2532.2
" Yeah, yeah.",0.9128385782241821,2534.1,2534.7
 I told you not to do anything break great here.,0.8929929733276367,2541.2,2543.7
" Hey Mary, we got them running silly 50% of Americans over the age of 50 what accent votes someone's on the roof. Hold on way we frame the argument is as well from a religious probably just to a civil rights issue, but one could argue great difference between gender and race that really we used to ban interracial marriage. I'm gonna most faithful the guy from Procter Gamble. I keep an eye on the governor. I don't know what's going on.",0.8097912073135376,2547.8,2575.0
" The argument is that men and women can be considered separate but equal racist things outside of just vestkapp separate public bathrooms for both men and women, but it would be we now yes now that's what we're framing the argument X the Sierra 9:00. Are we doing to good ages?",0.8610249161720276,2581.4,2603.3
 I don't know what book you've been readin but operation angels are good guys. The truth. I'm afraid is never that simple bullshit. It does. I'm not a pastor. I've never heard of no ice cream man old lady eating raw meat jumping on the ceiling with baby teeth. So I don't know. What the fuck you talking about. Hold on. I need to know so much about,0.8710063099861145,2607.8,2631.4
" Because until last night I was on that side. So you're saying yeah. Yeah, that's right yesterday. I was fucking Santa Claus. You know, this is crazy. Right? I mean, I don't even believe in God. Well, that's just fine. Bobby doesn't believe in you either. It doesn't believe in any of this anymore. This day was coming. I just didn't think I'd be around Seattle. Come on Percy. What are we even talking about this for angels and possess people?",0.8647403717041016,2633.2,2661.2
 It's not real. It's have you looked outside Bob. I mean those people aren't exactly our regular customers.,0.9128386974334717,2662.1,2672.1
" Protect us. No, not you.",0.896217942237854,2675.6,2678.9
 me,0.9128385782241821,2683.4,2683.9
 why me because your child is the only hope Humanity has a surviving.,0.9128386378288269,2685.6,2689.9
"Hello, wait, wait. Wait, wait a minute. This can't be happening to me. I'm nobody I'm just a waitress. I don't even own a car bombing that matters anymore.",0.9128384590148926,2698.6,2709.0
 Either your child Rizzo mankind dies.,0.7547130584716797,2710.6,2712.9
 So we supposed to hold those things off to the baby gets here. That's it. I'm only 8 months pregnant. She can't be having me. Are we supposed to survive here? You won't have to,0.7727681398391724,2715.6,2728.5
 Who's it's coming Citizen and I don't know. Yes.,0.7755787968635559,2731.6,2734.6
" Is it one of those infants drunk? Listen, I simply don't care what you people believe those things outside. I don't care either. I just want the child on I'm saying I'm your dad. It's not funny. Trust attack was a test of Australia for the next. I'll be a test of our weakness.",0.714630663394928,2736.2,2753.3
 Now we can sit here and discuss it.,0.8795530200004578,2755.1,2756.8
" Are you can try and help me, but believe me.",0.9128385782241821,2757.7,2761.3
Something much worse is on the way.,0.9128385186195374,2763.2,2764.9
 sons of bitches,0.9128386378288269,2776.8,2777.8
 They're out there. I can feel why is he going to calling you at all?,0.8318135142326355,2780.6,2785.3
 I'm in trouble. So what's with a gun?,0.9128385186195374,2789.0,2791.6
 with your peace when you killed my grandma with,0.7019560933113098,2794.0,2798.1
 don't reckon. It's for hunting fuck.,0.9128385186195374,2799.2,2800.8
 I was working on the campaign using for protection.,0.8019693493843079,2803.1,2805.4
" Protection from what there was a party in Ben's room people people. There's a party with you and Ben, you know people that are starting shit regular people adjust. When was he not not regular regular people, but you know, well, yeah are regular people then fuck out of here man. That's the party.",0.9128382802009583,2806.6,2826.8
 I got my reasons for doing what I do. And that's that.,0.9102110862731934,2827.8,2830.4
 Just in the doorway.,0.7314885258674622,2833.5,2834.4
 I've never actually used a race.,0.6884624361991882,2842.8,2844.6
" May have flashed it or whatever and scared a few folks, but never actually fired off.",0.8743229508399963,2847.5,2853.7
 Not until today.,0.8514146208763123,2858.4,2859.4
 Shit is crazy and drunk.,0.8180433511734009,2865.3,2867.1
 drunk,0.9128385782241821,2869.3,2869.9
" how many times it's just that once just a wow is kid. Does anybody know my father would receive no, so, how can you know and why is the screen right now? I called him first.",0.7279459834098816,2871.6,2883.3
 Why and they didn't know who else to go to?,0.8890584707260132,2884.8,2887.4
 I need a 900 bucks.,0.5513396263122559,2888.9,2890.3
 Percy,0.7878805994987488,2891.5,2892.1
" for what if you don't wake up tomorrow, I'll go to my dad.",0.8635467290878296,2894.5,2898.3
 If it turns out that my Catholic day.,0.8602851629257202,2900.4,2904.0
 Joe last day on Earth,0.7389653921127319,2906.8,2908.5
 would you be proud?,0.9128385782241821,2911.8,2913.3
 What you've done in this life?,0.821550190448761,2915.6,2917.2
 cuz,0.7713920474052429,2921.0,2921.6
 if you ain't,0.9128386378288269,2923.6,2924.6
 start getting Square,0.8417442440986633,2928.8,2930.2
On the house. Thank you.,0.9128385782241821,2968.6,2971.5
 You hungry?,0.8893322348594666,2976.2,2976.9
 He'll just calls it the end of the world doesn't mean you got to starve.,0.6736535429954529,2980.5,2983.6
 I'm just happy to still be Gaston.,0.8439189791679382,2984.8,2986.8
 I never really cared much for beer. So Howard was the Beer Drinker in the family.,0.898576021194458,2999.7,3006.9
 What's our limit on cash?,0.9128385782241821,3010.4,3012.0
" That's why 500 I need everything we can get everything. Okay? Yeah, don't put it on the books. So what did you do?",0.69862961769104,3013.0,3022.5
" That's so now before you came here. What's your cut down its house a soldier Okay, Benny thing over 100. I got a bit down this doodle in his army.",0.7810752391815186,3023.7,3033.2
 Molly what changed? What made you leave?,0.9128385186195374,3036.5,3040.5
 I was given an order I didn't believe it.,0.8788081407546997,3042.1,3043.9
 He lost faith.,0.9128386378288269,3047.5,3048.3
 I didn't.,0.8937513828277588,3049.8,3050.5
 How come you still have faith?,0.8934754729270935,3058.6,3059.9
" I mean, it seems like everything I have faith in. Okay, cause nothing but trouble.",0.8962876796722412,3061.2,3067.5
 present God chose your kind,0.709097683429718,3074.4,3077.5
 as the object of his love,0.9128385186195374,3079.6,3081.2
 I was the first and all happened about down before.,0.7871012687683105,3084.3,3087.0
 my love,0.9128385782241821,3090.7,3091.6
" My Hope for mankind was no less than his yes. I know Stevie off the Record. No, I cannot tell you what happened with children and trumple about okay when each other",0.8942453861236572,3093.1,3107.7
 all the dust and Rubble,0.7831488847732544,3111.2,3112.5
 Who told you that a little bird and yet in the midst of all this dose?,0.9073848128318787,3113.4,3117.9
 I see some people where are you?,0.8667003512382507,3120.6,3122.3
 I know that you met with him a little bar in Cincy two days ago. Some people's conference Duffy what it said that nothing Anonymous even when they're supposed to be my friend why you want to stick a fucking not gonna bullshit. Is that what you thought that we're friends? Can you realize that every single School? Let's get real here Steve. The only reason you ever treated me. Well was that I work for the times not because I'm your friend you give me what I want. I right you better stories don't pretend it's any more than that.,0.8283553719520569,3124.0,3153.1
" You meet with Duffy. He's good luck Society. Okay, I'll make it easier on you. Forget that after what happened to Paul in Thompson's meeting to keep your voice down. Love you have any ideas child? Another one? That's why I'm giving you a choice here fired. You know, she may not. I've got a file by 3 p.m. Tomorrow. You've got till then to make up your mind.",0.7883167266845703,3153.8,3175.4
 Motherfuck acted like what don't bullshit me.,0.8426113128662109,3179.6,3184.9
 Bullshit you I have no idea what you're talking. I just died a harrowing almost time for the next shift. She's threatening to release the store fucking story that we met that we fucking met. How did she find out you think I like the tone? I didn't like it.,0.9020583629608154,3186.4,3204.7
 I swear to Jesus well too late.,0.9128385186195374,3212.0,3217.9
" She knows where we met. She knows when we met she knows you had fucking buffalo wings Source. Yeah, she has a source.",0.9089447259902954,3220.4,3227.9
" Yeah you the record it wasn't and I didn't have fucking Buffalo. So it's did you tell anyone? No, did you admit to meeting with me? No question.",0.7851340174674988,3229.8,3244.8
 She's question myself. She's gonna take the story to drugs. So should you we'll call him stopper since their creation. He has taught us only to love.,0.8685429096221924,3247.7,3258.9
 I cannot stop you can't let this story. I'm not gonna want to watch my choice himself. Just lost if I tell her there's our place to guide our I can't place to Old bears.,0.8742125630378723,3262.1,3275.0
 Tell me Gabriel told him he had wished to be a scientist.,0.7305474281311035,3277.2,3279.7
 Test Michael how dare you presume to know his heart because he made this one.,0.9118527173995972,3284.4,3290.1
 I can't do it. It tells me he shouldn't lose Faith now tell her what she wants to know. The order has been given State we could turn against the strong you'll undo what has been done and if you defy him.,0.8478199243545532,3291.3,3308.5
 You're lying to him for the last time.,0.7143153548240662,3310.9,3312.6
 only if I fail,0.8695937991142273,3314.9,3316.0
 war is coming to man like or whether you wish or not the dogs of heaven will be Unleashed.,0.7770658731460571,3317.2,3323.7
 Can't be here any man. We can't afford it not with everything that's going to happen in the next week.,0.6640161871910095,3355.9,3360.4
 And the situation just can't be here.,0.7706913352012634,3362.5,3364.5
" You mean I can't be here, right?",0.9128385186195374,3368.2,3370.5
 Steven I want to tell anyone.,0.6290693879127502,3372.7,3374.2
 I hope not.,0.9128386378288269,3376.6,3377.3
 Because you fucked up.,0.8955934047698975,3381.0,3382.0
" Yeah, I both fucked up. That's true. But I have a responsibility to him and more importantly. I have a responsibility to this campaign. I could go to North Carolina and work on that. Well, you got to wake the fuck up. This is the big leagues. It's mean when you make a mistake you lose the right to play.",0.8294904232025146,3383.4,3399.9
 Make the appointment tell me when and where we have to go.,0.9128386378288269,3402.3,3405.4
