transcript,confidence,start,end
" What are you doing doing your aunt? Sam Duty know what babysat me when I was 11. Look, it's the seventh inning stretch. Can you please just get me to Tommy's by the bottom of the eighth? No, it's not exactly on the way Sam.",0.7115527391433716,567.1,577.6
 sweet ride,0.9128385782241821,580.8,581.7
You going out like that?,0.6849104166030884,589.7,590.6
 dick,0.75760817527771,599.9,600.4
" Hey man, be on the lookout for cops. Never said hey, you're up.",0.8330443501472473,613.0,618.9
" Come on, Sammy Sammy baby. She can't wait. Can you swing green leaves for basic training in a week? No Charlie. I mean to get out of here. Come on. See you all the time.",0.7080870270729065,620.4,635.3
" Dad said yeah, but I'm not dead not going to ditch you Sam. I'm not gonna ditch you.",0.7662400007247925,637.6,644.4
" Cheer up, man.",0.9128386378288269,647.7,648.5
 Not an option you got one second to cheer up.,0.9128385782241821,649.8,652.8
" Look, I wasn't my throwing arm or what?",0.9128385186195374,656.0,658.5
 Kick your ass.,0.9128386378288269,661.0,661.8
" Hey, what are you doing? The draft do watch it come down driving. I'm driving. I'm driving Sam. I'm driving.",0.8546507954597473,667.0,678.5
 Charlie,0.727593719959259,700.2,700.6
I was gonna kill us. I'll take the blame I hurt so much.,0.9128386378288269,723.7,729.6
 They're looking for us who?,0.8758161664009094,734.9,736.8
 I want,0.7714779376983643,741.7,742.3
 It's Flatline a lost. Cause such thing as a lost cause quiet.,0.7176718711853027,751.3,755.9
" Hey, welcome back. We're wasn't okay.",0.8401651382446289,768.7,773.7
" So got a rest. You got it, brother. I can't even I can't.",0.9128386378288269,786.2,805.4
" Jesus Christ, please to take unto thyself the soul of this thy servant.",0.6498512625694275,844.6,853.6
 Grant to us who are still in our pilgrimage and who walketh by faith in glory Everlasting Jesus Christ.,0.9120068550109863,854.5,862.5
 amen,0.7718482613563538,864.4,864.7
 Charlie,0.8725051283836365,866.3,866.8
 if you want to drop the glove in now.,0.9128385186195374,868.5,869.8
 Okay.,0.7258338928222656,879.3,879.8
 You're late.,0.9128385782241821,965.8,966.5
 I thought we had a deal.,0.8477304577827454,969.0,970.1
 We do we do have a deal.,0.9128385186195374,975.0,978.2
 meteor,0.6209155321121216,984.8,985.5
 every day at Sunset kids,0.8286975622177124,987.3,988.8
 promise,0.9128385782241821,991.6,992.2
 I promise.,0.9128385782241821,995.1,995.9
 promise,0.9128385782241821,998.9,999.5
Good morning Quincy. This is meteorologist Banner go in for all you Sailors out there. We have green flag wind conditions this afternoon. So today is the day to get out on the water. Everybody's happy.,0.8355244398117065,1067.8,1077.6
 In the sauce of the mains what was stoplight and said all the cast father rithmatist?,0.8270419239997864,1085.0,1091.3
 And it would take a calculated load of sociopath.,0.7705758213996887,1095.4,1097.9
"Ma'am, right same case the back and then nasty things to my grass again and they've crap over every headstone in the whole place. That was a leader him.",0.791631281375885,1147.4,1158.3
 Hmm do the best you can with the grass? Yeah with the best I can do is to shoot a Bagatelle. You want to run around suicide with the rifle Alistair? What about high-powered crossbow?,0.7544023990631104,1160.3,1168.0
" Remember, mr. Kasim on oh put him in over a Peach Tree Hill about a month ago. Yeah that guy. Yeah, it's coming up. Why because the police suspect his wife may be responsible for his untimely demise should enough. It's not funny. Oh speaking of untimely demise is means he's anniversary tomorrow night. We're going to Maddie's gonna come. Yeah. I'll try will you actually try though because last time you said you tried didn't really try did to Charlie just ended up staying here and this time Cindy",0.7986044883728027,1170.1,1199.3
" Has arranged a little friend to meet you even listening, of course not he got that glitch in the sprinkler system fixed, didn't he? That'd be a no but it's not my fault this time. Don't look at me like that. Especially not my fault. I called the sprinkler guy and he said he couldn't come for next week. So I was like, all right, cool. I'm next week but more important. All right, listen to me about this. Cindy's got this makeover staying and she is a waitress at the Red Dog in Charlie the Red Dog in you know about Red Dog and Dana. Hmm, right? Okay, so we've been telling you about you.",0.8520185351371765,1199.9,1229.3
" You and she really wants to meet you who's got the green thumb, but the garden around my father's grave needs to be completely replaced anted.",0.8506985902786255,1229.4,1238.9
 And and and maybe you could do it any flower preferences yet living I prefer living flowers.,0.840185284614563,1240.0,1246.8
" Good, I'll get right on that. Yeah, that'll be great getting flowers.",0.9128386378288269,1250.8,1258.2
" Sorry, thank you.",0.9128386378288269,1259.7,1261.0
 boy,0.7028777003288269,1263.1,1263.6
" anyway, so she's little bit noisy little bit so silly bit promiscuous the waitress Charlie, please keep up my red dog in",0.8181880712509155,1267.4,1275.3
"Hey, hey. Hey, buddy. Hey, man, can you read signs? No rubbing?",0.9041054248809814,1286.1,1299.2
 I was going to rub one out. I wouldn't do it in a graveyard saying cloud.,0.8601409196853638,1303.2,1306.7
 people always tracing these headstones,0.9128385782241821,1311.3,1313.2
 Lieutenant Sullivan,0.9128385782241821,1316.3,1317.6
 sir at ease,0.9128386378288269,1320.8,1322.9
 You haven't changed a cloud. How's your mom? She moved to Portland?,0.7391837239265442,1324.9,1330.4
 And were you here when they brought granna?,0.8640430569648743,1333.7,1335.0
 Drove over a landmine. He was a real Mess by the time I saw everybody looks great after.,0.7334370017051697,1336.8,1343.4
" I'm glad to hear there are some perks. Hey, what's with this stuff all over the stone? It's the geese man something corrosive in their shit. Don't worry. I'm on it. Thanks.",0.9128383994102478,1344.9,1357.3
 I wish I was there with you guys.,0.9118155837059021,1364.5,1366.0
 I'm glad you weren't Charlie.,0.8395260572433472,1371.0,1372.3
 but you aren't,0.6601527333259583,1375.0,1375.9
 You don't have to go right away.,0.7364506125450134,1402.1,1403.3
 Got to face it sometime.,0.6911367774009705,1407.5,1408.6
"Hey, say hi to Sammy for you.",0.9128385186195374,1411.6,1414.3
 It's not there.,0.9128386378288269,1420.6,1421.4
 I don't get it.,0.9121321439743042,1432.6,1433.6
 He's totally cute puppies are cute. He's weird. He's misunderstood. He works at a graveyard wounded.,0.9128386974334717,1434.6,1444.4
" Hey, hi funny 9750.",0.699972927570343,1449.4,1454.6
" So, um, maybe you want to take me out on your boat sometime Charlie.",0.8901959657669067,1456.7,1461.3
" Yeah, yeah. Sure.",0.9128386378288269,1463.9,1465.4
 I love sailing.,0.9128386378288269,1467.6,1468.8
" Maybe you can and I can take you out sometime to yeah, enjoy playing Charlie. It's not for me.",0.7396785616874695,1474.2,1480.3
 It's for the geese. So what do you wear on a sailing day? I wouldn't put too much thought into it seeing as he hasn't been stealing in five years.,0.9127533435821533,1481.8,1492.6
 So it's known Quincy not much.,0.8035669326782227,1552.6,1554.4
" When you got it, hyah grunts. What do I know until after practice back up back up? Yeah, we just go now. What's her deal Sam?",0.8493720293045044,1555.8,1563.4
 Practice every day at Sunset cannons come rain or shine come hell or high water. Yeah. That's the do let's go grounders.,0.8249116539955139,1566.2,1573.7
 nice,0.9128385782241821,1582.5,1582.9
 What's wrong? Nothing? Remember two hands?,0.8530120849609375,1585.9,1588.8
 Don't sit back like that charge something bad.,0.8919216990470886,1590.6,1594.0
 I didn't want to tell you.,0.8475620746612549,1597.6,1598.5
 Sox lost a home and home to the Yankees,0.739098310470581,1601.0,1602.8
 I'm kidding dork.,0.8961513638496399,1608.3,1609.3
 I saw Sally today.,0.8011217713356018,1613.8,1614.8
Did he say anything?,0.9128385782241821,1621.0,1622.0
" But leaving on you, no, sorry.",0.8052933812141418,1624.7,1627.1
 I think it was good with it.,0.8083629012107849,1628.4,1629.4
 It's like you really miss green.,0.8156433701515198,1631.0,1632.2
 I think I'd miss you.,0.7568502426147461,1634.6,1636.0
 a little bit maybe,0.9128385782241821,1637.4,1639.0
 But you don't have to.,0.9128385782241821,1640.6,1641.7
 So we got this thing wired.,0.6946110725402832,1643.1,1644.5
Are you ready?,0.7893831133842468,1653.0,1653.5
 Here they come back to get bloody.,0.7502155303955078,1655.2,1658.1
 You're right. I'm sorry.,0.912227988243103,1724.1,1725.0
" Charlie st. Cloud. Yeah, I put you back from the dead.",0.8774049282073975,1729.9,1734.1
 That ring a bell.,0.5899211168289185,1735.4,1736.1
 Wait a minute the paramedic floreal for rent a it's so good to see you. I'm gonna grab a cup of coffee catch up. I can't man. I gotta go back to work. I'm sorry. You can't a cup of coffee.,0.8843043446540833,1738.0,1751.6
"So what I'm leaving, I'm leaving up to past five years in love Ameri know because it happened yet.",0.8577805757522583,1758.7,1769.5
 They're sick.,0.5944698452949524,1778.2,1778.9
" Yeah, I got the Big C.",0.8488231301307678,1781.6,1783.7
" Sorry, don't be no regrets. I lived a full life.",0.9128385782241821,1785.9,1793.0
 They're really a constellation.,0.7333106994628906,1795.2,1796.4
 It's the only one there is Charlie. Plus I got to witness a miracle.,0.8385445475578308,1797.9,1804.2
" How many people can say that the Saint Peter when they reach the Pearly Gates, huh? You're a complete Flatline.",0.7801182270050049,1805.8,1813.5
 nothing and then,0.9128386378288269,1814.8,1817.6
You must think about why?,0.7729066610336304,1826.3,1827.6
 Why what?,0.8115940093994141,1830.4,1831.1
 Why are you?,0.8058457374572754,1832.6,1833.3
" Why did you get a second chance? God just doesn't show off. There's gotta be a reason God gave you a second chance. Well, if there is one who figured it out yet. Well, I don't think it's going to come to you working in a graveyard.",0.9128382802009583,1835.0,1851.6
 You're a young man. You should be out in the world living your life.,0.8900846838951111,1853.4,1858.1
 Don't squander this gift. You've been given.,0.889277994632721,1859.4,1862.0
Quincy's old she will seek to become the youngest Skipper ever compete in the grueling race.,0.7379627823829651,1904.9,1911.1
" She was fully at whole speed going down with handled super like know whether I win this race or not. I'd let's hope that I do right thing. I mean coach know whether I want it or not. It will not be because I didn't have a great boat. Thank you so much guys, if a girl's gonna show around the world",0.748569667339325,1934.0,1952.9
 Yeah.,0.9128385782241821,1953.8,1954.1
"It up a girl. She's hot. She's alright. Alright, is there a swimsuit shot anywhere in the community with the swimsuit shot everything?",0.7955119013786316,1959.9,1968.4
" Come on, give me the vaccine Sam. You're going to recommend told you gonna rock it. I'm gonna rock it repeatedly Charlie.",0.898159384727478,1971.2,1977.3
" Tess Carol, well done Charlie sure.",0.8478625416755676,1979.1,1986.1
 We left him with the cover page.,0.7127541303634644,1987.9,1989.2
"Johnny anniversary no no anniversary because we're not going out but miss Indies I wouldn't miss your anniversary. I know you wouldn't and it means a lot. What's that? You're right. Yeah, we don't going to be withdrawing very nice coming in come inside. It's going to be well family.",0.795654296875,2049.6,2077.1
 Happy anniversary.,0.5439492464065552,2092.8,2093.5
 I told you about and you said you wouldn't show only because we never see you out at night Charlie ever since the werewolf bite attend only come out during full moons and then isn't fall down. I guess it's your lucky night.,0.8169693350791931,2107.0,2124.0
" Hey, how's the weather looking couch?",0.845142126083374,2151.6,2154.1
" No pressure system coming down from Alaska. See how tight those isobars are on the back of the depression. Not good. It means my win too much wind this test run can wait. The electronics are in you've installed yet. My boat gets shipped back east in a week. I need to get out on the water. Obviously. I'll stay clear of the storm. Didn't you used to be Charlie st. Cloud surely man, long time.",0.8458523154258728,2156.7,2185.2
 more,0.9128385782241821,2185.5,2185.9
" hey, why are you so interested in that loan? I'm not I ran into him for the first time since high school the other day and and he flummoxed me. Listen, everybody in town knows the same Cloud kid.",0.9128383994102478,2191.4,2207.8
" Totally certifiable we were growing up Charlie was unbeatable on the water and got himself a ceiling scholarship and everything Glory Days Are Charlie. Hey, that's okay. I'm good. Thank you. Come on st. Cloud. Don't be a",0.8995245695114136,2209.6,2239.3
 Have another it's not like there's a big demand for you as a designated driver. So take the drink that boy just say beating.,0.8688788414001465,2239.9,2256.7
 Now you're probably right.,0.7249080538749695,2258.8,2259.7
" I'm sorry. I meant how was everything and I was Goldman Sachs heard the layoffs been pretty brutal. Just a better opportunity to weed out the weak. Yeah, but you're good right still a full dental. Yeah.",0.7924826145172119,2261.5,2272.4
 Doing just looking at your boat. Sorry if I scared you. You don't scare me.,0.7974033951759338,2348.7,2356.1
 I'm harmless. I promise I'm not really it seems so harmless up at Maddie. Yeah that I can explain that. Yeah. Yeah.,0.8568667769432068,2360.3,2369.6
" Connors is a dick. Yeah, always husband. Yeah.",0.7885479927062988,2371.7,2378.6
" You don't remember me. Do you? Yeah, I do you do I do I already replanted all the flowers now, that's great.",0.9043534994125366,2383.3,2392.2
 High School,0.7204258441925049,2393.8,2394.4
 Took an AP class together.,0.7975436449050903,2396.0,2397.2
 And you don't remember?,0.9128385782241821,2398.5,2399.7
" Of course. I remembered you you set up at the front of the class, uh had your hand up the entire semester. I stood you won the commoners cup and uh, we got a big sailing scholarship to Stanford, right? Mmm. I just heard",0.7397136688232422,2403.5,2420.8
 anyways,0.9128385782241821,2430.2,2430.7
" Yeah, it is. It's good catching up. Yeah.",0.9128385186195374,2434.4,2438.9
 flukes,0.9128385782241821,2453.8,2454.4
 looks looks like a whale tail. Uh-huh. Can I show you something? Yeah.,0.7852506041526794,2457.1,2462.7
 See there's a,0.9128386378288269,2470.4,2471.3
" Newer technology, you can fabricate organic lines. This would completely change your boat. There's no drag. There's virtually no cavitation. Yeah. I know I wanted to do something somewhere.",0.9128384590148926,2473.2,2487.0
 But everyone told me structural stability was more important that doesn't apply here. Why because this eliminates direct stress on the Queue. It's basic. Are you serious?,0.9128384590148926,2488.3,2499.6
 Anyways that my boat,0.8376269340515137,2509.4,2511.7
 you drew my boat.,0.9128385782241821,2516.0,2517.0
 good luck with the race and,0.9128385186195374,2519.3,2520.7
 be careful out there.,0.9128385782241821,2523.0,2523.9
 Thank you.,0.9128385782241821,2525.3,2525.8
 That's my girl.,0.7579026222229004,2561.7,2562.7
" That's what I like to hear. Where are you? I was tapping Whidbey Island heading into Puget Sound. Okay, good girl. Keep going Southeast at storms rolling in looking really hairy over. All right can't make it through a little low pressure system than you have. No right being in that race. Come on.",0.8598076701164246,2564.6,2586.3
 The first leg is an all-out.,0.8575944304466248,2615.8,2617.9
" 8,000 Mile Sprint to Cape Town boom shakalaka, I would kill that. You would never catch me.",0.8692851066589355,2618.0,2626.5
" Slider? No, I don't feel like retrieving balls today.",0.7826315760612488,2628.6,2631.6
 C rounding Cape Horn is where it gets tricky.,0.6470497250556946,2634.3,2636.2
" The southern seas are tough for even the most experienced Sailors because of bloodstock. You see monkeys icebergs, of course.",0.9051201939582825,2637.2,2646.4
 You could never do this race. Why why can't I do the rest the solo race you can take being alone for six months. No way. I can do it. Oh what what if it wasn't for me? You could go. No Sam. I didn't say that. I just said I could I won't.,0.9128382802009583,2649.5,2666.4
" Of course, but I could let me stop you getting angry trying to bring the heat Sam.",0.8672736883163452,2667.4,2674.7
 the Heat,0.648576557636261,2675.9,2676.4
 that's not me.,0.749393880367279,2677.5,2678.1
 Bring the heat Sammy. Let's go.,0.7935531735420227,2679.0,2680.4
 So scared come on Sam falling asleep here.,0.9128385186195374,2681.8,2686.0
 Okay. Oh strike. You see that lightning.,0.6292343735694885,2698.4,2709.5
 Only going to do this one. This isn't a game.,0.6246273517608643,2795.3,2799.8
" Hi, hi, I'm sorry about the noise. I apologize. I just got.",0.9128386378288269,2808.4,2816.3
 Carried away. Hey,0.8151361346244812,2818.0,2821.2
" You did a lovely job flowers. No. No, I'm fine. I'm fine. I just had some rough weather last night. Have you had that looked at what?",0.9106370210647583,2822.8,2831.8
" No, it's fine. I just need some sleep fine. I could clean it up for you and see if it needs a stitch. It's pretty.",0.9128385186195374,2833.4,2840.0
 It's kind of gross.,0.8893133997917175,2841.4,2842.1
 Right down the hill.,0.8077437877655029,2845.0,2845.7
 It'll sting.,0.7348005175590515,2848.4,2849.0
 Is it fatal?,0.9128386378288269,2850.2,2850.9
 definitely,0.9128385782241821,2853.3,2854.0
 all done,0.8575982451438904,2856.7,2857.1
 You don't need stitches not a stitch.,0.8300225138664246,2859.8,2862.7
" Strong driver, wasn't it? I'm sorry, but your brother is that why you gave up sailing Stanford everything?",0.9128386974334717,2875.7,2885.8
" That was tactless. I'm sorry. I must be concussed or something. No, no.",0.805329442024231,2889.5,2894.2
 Maybe we could talk.,0.9128385782241821,2895.7,2896.7
 another time,0.9128385782241821,2898.5,2899.1
" Yeah, yeah like that to talk with you sometime Charlie and maybe when I mean when I get back.",0.748607337474823,2900.3,2908.3
 six months,0.9128385782241821,2910.9,2911.7
I can do this.,0.898887574672699,2931.0,2931.7
" Hey, hey.",0.760746955871582,2945.7,2948.1
" I know how to cook. Yeah. I mean, would you please have dinner with me tonight at my place?",0.9128386974334717,2951.2,2958.4
 Charlie in a few days. I'm going to get my boat and sail away for six months. So not really much of a prospect. Am I?,0.9128385186195374,2960.0,2967.6
 You go cook. Excellent.,0.9036345481872559,2970.7,2973.2
 beer wine,0.9128385782241821,2976.8,2977.6
" surprise me, okay.",0.9128386378288269,2982.0,2984.2
 All right. I will well you have to make a pizza.,0.9128385782241821,2986.0,2989.3
 What just delicious not arguing in peace is delicious.,0.9128385186195374,2991.7,2996.1
 Let me telling you that I kissed Jenny work.,0.8483659625053406,3006.0,3008.5
 Yeah.,0.9128385782241821,3010.2,3010.6
" Well, I lied.",0.9128386378288269,3014.5,3017.0
 Hey.,0.8139023184776306,3022.6,3023.0
 Believe me. You're not missing much.,0.9128385186195374,3024.7,3027.2
 Just Sox fan.,0.8260807394981384,3034.9,3035.9
" Absolute fanatic. Really? I hate baseball. You're insane. You don't agree. Well, oh God. It's so awesome wearing agree to disagree. Come on, they stand around for nine innings and they don't dull golf. Yeah or shopping football. That's my sport. Ah, come on, please. She didn't strike me as one of those chicks who likes Nicholas Roy heads. Well, I do want hair the better. Yeah.",0.8317419290542603,3038.3,3067.8
" More one yes, please.",0.7508097290992737,3068.6,3071.1
 a moving,0.5860106348991394,3087.5,3088.0
" No, that's awesome stuff.",0.8626753091812134,3090.4,3091.6
 I can get rid of my dad stuff either.,0.7889129519462585,3094.0,3096.0
 This one over here contains.,0.9128385782241821,3100.2,3101.7
 Thousands of vintage Red Sox baseball cards really? Yeah.,0.9128385186195374,3103.1,3107.3
 Why why the obsession with the team from Boston according to Sammy our dad played for the Red Sox?,0.9128386974334717,3108.6,3114.5
 Did he know I tried out for the AAA team and Paul talking.,0.8219398260116577,3115.6,3120.7
 That was the last we saw.,0.8276997208595276,3122.7,3124.1
 Can I have that sketch some day?,0.7346358895301819,3132.8,3133.9
 I haven't shown you my roots.,0.8887401223182678,3158.2,3159.8
 Olympics,0.6292484998703003,3161.2,3161.7
 tossed around pretty good myself.,0.6668933033943176,3165.5,3167.1
 So I'm starting in Boston and then I'm going to make my way south towards so.,0.9128386974334717,3168.6,3176.4
 And and then I'm going to go.,0.8429432511329651,3178.0,3180.9
 through the,0.9128385782241821,3185.8,3187.2
Eileen week,0.7360345125198364,3204.4,3206.3
 you go.,0.5010747909545898,3210.1,3210.6
 Can I walk?,0.6375736594200134,3213.4,3213.9
 No.,0.7012268304824829,3215.4,3215.8
" Come on, Charlie.",0.9128386378288269,3216.7,3218.2
 timing,0.7795114517211914,3221.1,3221.7
 I really is everything.,0.8215973377227783,3225.3,3226.7
 I'm sorry.,0.9128385782241821,3228.7,3229.4
"Yes, yes.",0.9056870937347412,3255.9,3260.5
 I'm marks.,0.5492921471595764,3403.1,3403.7
 And they're beautiful heart.,0.684457540512085,3412.2,3413.9
 Hey.,0.8466375470161438,3415.4,3415.8
 They saved your life.,0.9128385782241821,3418.1,3419.4
 They're beautiful.,0.9128385782241821,3421.5,3422.3
Doesn't change anything.,0.6931936144828796,3450.9,3452.0
 I knew you'd find me.,0.8396428823471069,3475.6,3486.2
 Hey.,0.6675397753715515,3521.3,3521.7
 Your heart sees catch player.,0.5513616800308228,3550.6,3552.5
 I love the Stars walk backward.,0.7966089248657227,3554.6,3556.5
 How do you know that I retreated?,0.8592628836631775,3561.6,3563.9
 really bothers me,0.7179587483406067,3566.4,3567.7
 he coming.,0.8874368667602539,3577.8,3578.4
 I like it a lot. I don't understand it. It's about Taking Chances.,0.9128386378288269,3584.4,3593.3
 Sailing around the world.,0.6501227021217346,3595.3,3596.2
 I wish you could come with me.,0.8755849003791809,3600.2,3601.6
" So rest, so you could be part of my sport team. See you for a couple days. Why can't you don't have any holidays just can't",0.7782227396965027,3603.9,3616.5
 You just get it.,0.5789136290550232,3619.2,3621.4
 I just can't.,0.83688884973526,3624.8,3625.5
"Oh shit, but nothing less than your work. I'll come with you. No, I won't be long. I meet you the cottage Sam stop.",0.7883376479148865,3631.1,3652.4
 Sam stop,0.9128385782241821,3653.6,3654.7
 late,0.6337944269180298,3659.8,3660.2
 I didn't help it Sam.,0.8785442113876343,3661.6,3662.9
 You could I could feel you forgetting me.,0.8175950050354004,3667.0,3669.8
 Without you I feel myself. I did this a beer.,0.8724489212036133,3676.1,3681.6
 nothing,0.7215030789375305,3685.6,3686.1
 Nothing to be scared of you want me to go? Why did you bring her?,0.9128386974334717,3689.0,3695.2
I didn't mean to spy on you.,0.9128385186195374,3698.6,3699.9
 Charlie it's okay.,0.9128386378288269,3703.2,3705.1
 Some let me do you.,0.6121762990951538,3711.1,3712.1
 We made it. We made a pact at every day at Sunset. I would meet him here. Oh Santa's.,0.8076595664024353,3714.9,3723.1
 Can't lose Sam.,0.9128386378288269,3726.6,3727.5
Let's go. Let's go some more. I'm in your world unless I can be it is.,0.7948318719863892,3730.8,3737.8
 Charlie had some point we all have to let go.,0.8112161755561829,3740.6,3743.1
 I can't lose him test.,0.8752670288085938,3748.3,3749.7
 vytas,0.5990506410598755,3760.7,3761.3
 Good luck with the race.,0.9128385782241821,3765.3,3766.1
 You didn't die in that car crash Charlie.,0.8392406105995178,3768.9,3771.4
 Actually I did.,0.9128386378288269,3778.6,3779.5
 I can't come to Cape Town because every evening I play catch with My Dead Brother.,0.8708154559135437,3793.2,3800.8
 in the graveyard,0.64913409948349,3802.2,3803.2
 But I'll be here when you get back to us.,0.9128385782241821,3806.3,3808.1
 because of course,0.9128386378288269,3810.1,3811.0
 I never leave.,0.7809686064720154,3812.9,3813.9
 You let's go for a walk.,0.9128385186195374,3831.4,3835.8
 Charlie it's your mom. I just really miss you. Give me a call sometime. Okay? I love you.,0.9115710854530334,3852.4,3867.9
"My boss, man.",0.6661162972450256,3891.2,3891.9
 You let 30 May 20 a piece so you got laid at least.,0.7805665731430054,3895.1,3899.9
" And now then oh, well I suppose.",0.6857735514640808,3902.9,3906.2
I have your attention.,0.8322834968566895,3910.0,3910.9
 Julie,0.9128385782241821,3920.3,3920.9
 We've got a boat missing out of Quincy Harbor whose boat.,0.8675622344017029,3929.2,3933.1
 It's the Koran Sia.,0.7148074507713318,3935.2,3936.1
 That's Carol boat.,0.7465745806694031,3937.3,3938.3
 She was out sailing during the storm three days ago. It's been no contact since and fishing.,0.8169257044792175,3939.7,3944.6
 Right. I just had some rough weather was just remembering anomalisa.,0.6894770264625549,3952.1,3957.3
 Coast Guard's overextended so we're asking for volunteers.,0.9128385186195374,3963.0,3965.8
Tess,0.7281633615493774,4004.8,4005.2
 test,0.5927847623825073,4009.3,4009.8
 why are you the only one who can see me Charlie?,0.9026011824607849,4014.5,4016.9
 I can see you because I can see Sam.,0.908340573310852,4021.2,4023.2
 instead,0.8342322111129761,4033.8,4034.6
 go never came back to us.,0.725456178188324,4036.3,4037.8
You never came back.,0.9128385782241821,4041.5,4042.6
 no it in between like,0.7661834955215454,4044.7,4046.5
" No, I lied to team.",0.8531866073608398,4048.2,4049.3
 I lied to him. I sailed straight into the store might I remember I remember I saw the old Cape Flattery life. We one sees the light.,0.8913334608078003,4050.6,4059.5
 I've seen that night s Charlie I'm gonna call.,0.8711749315261841,4062.9,4067.1
 I wanted you to find me. That's why that's why because I wanted you to find me you were supposed to find me because you're supposed to help me.,0.8423851132392883,4072.5,4082.2
Yes.,0.9128385782241821,4099.7,4100.2
She's dead that girl.,0.9128385782241821,4178.8,4180.5
 Tess,0.5055587887763977,4184.4,4184.9
 she took a boat out and that's the one.,0.9128385186195374,4189.8,4191.4
She never came back.,0.9128385782241821,4196.9,4198.1
 You still got me?,0.9128385782241821,4212.8,4213.7
" Yeah, I know.",0.9128386378288269,4219.7,4220.3
 This is Saint Cloud not on duty.,0.7389939427375793,4259.5,4261.4
 This is a personal matter. I'm Carla Ferrante.,0.8790330290794373,4262.4,4265.3
 Florio is my husband.,0.7264037132263184,4266.3,4267.4
 I tried calling earlier he,0.8541135787963867,4268.5,4271.0
 died last night,0.7719530463218689,4272.5,4273.6
 Florio wanted you to have his medallion.,0.8112042546272278,4275.2,4277.6
 You sure.,0.6129035949707031,4283.2,4283.8
 I'm sure he said it was the answer for you.,0.8863113522529602,4285.7,4287.9
 For what?,0.9128385782241821,4292.4,4293.0
