transcript,confidence,start,end
 This one Morgan took this up and does his me buzzin it.,0.7762163281440735,988.0,992.2
" So, how are you, Meryl?",0.8504902720451355,997.0,998.3
 Huh?,0.9128385782241821,1001.1,1001.4
 How was work at the gas station?,0.8041370511054993,1003.4,1005.1
 stimulating,0.9128385782241821,1006.6,1007.6
 I never got a chance to tell you but I thought you moving in here with your brother after.,0.8768508434295654,1012.6,1017.1
 It was a nice thing to do. I don't think I'm out much.,0.8502339124679565,1019.0,1023.3
 you are,0.9128385782241821,1028.8,1029.5
 sorry.,0.9128385782241821,1048.3,1048.8
" Okay, so far I have it was very dark.",0.8531076908111572,1051.0,1054.1
" Yes, it was you can't describe them at all.",0.8382661938667297,1055.8,1058.7
 Don't you think that's kind of odd?,0.9128385186195374,1061.7,1063.1
 little,0.7245678305625916,1064.3,1064.7
 I don't know whether to look for a giant or a midget. I definitely wasn't a midget.,0.9116947650909424,1067.8,1072.3
" Okay, so he was tall.",0.9128385782241821,1073.9,1076.5
" I would say so. Yes, probably.",0.9128385186195374,1080.8,1083.2
 over six feet,0.7796691060066223,1084.4,1085.5
 it was very dark. Yes it was.,0.9128385186195374,1088.9,1091.0
" How certain are you that this was a male? Oh, I don't know any girls who could run like that. I don't know Meryl I've seen some of those women on the Olympics. I can run like the wind this guy got on our roof and like a second a roof is 10 feet high. They have women's high jumping in the Olympics.",0.8349388241767883,1092.5,1111.7
 They got these Scandinavian women who can jump clean over me.,0.8804265856742859,1112.9,1116.2
Caroline I know you making a point here. I just don't know what it is an out-of-town woman stopped by the diner yesterday afternoon and started yelling and cussing because they didn't have her favorite cigarettes at the vending machine.,0.8600379228591919,1121.0,1134.3
 She scared a couple of the customers.,0.7897620797157288,1135.7,1137.5
 Now when seen her since and my point is we don't know anything about the person you saw.,0.8144625425338745,1140.4,1147.2
 And we should just keep all possibilities available.,0.9128385186195374,1148.4,1150.8
" God versary note, I don't know baby. Why don't you check in the sofa cushions?",0.9128386974334717,1155.1,1159.0
" Excluding the possibility that a female Scandinavian Olympian was running around outside our house last night what else might be a possibility and not done asking questions, and I don't appreciate sarcasm.",0.8897606134414673,1160.7,1174.2
 Do you two have anyone who might have a grudge or something against you maybe a church member who might not have liked the fact that you left the church?,0.847935676574707,1177.1,1187.7
I don't think so. Okay. I was out of line with the whole female Scandinavian Olympian thing.,0.8851214051246643,1191.5,1196.4
 It's just pretty strong. I'm pretty fast.,0.7006713151931763,1197.9,1201.7
 And I was running as fast as I could and this guy he was just toying with us.,0.8349222540855408,1203.5,1209.1
 The only food under the sofa.,0.77584308385849,1211.4,1213.4
" Baby, why don't you just change the channel on the television same shows on every station?",0.7570527195930481,1214.7,1222.5
 every station,0.8986405730247498,1224.7,1225.5
 ball turn up the volume.,0.7965990900993347,1231.9,1234.3
 I'm science first emerged in the late 70s with renewed interest in extraterrestrial life. They died out by the early 80s dismissed as hoaxes.,0.9128385186195374,1236.4,1246.4
 This new Resurgence is wholly different the speed and the quantity in which it has appeared implies the coordination of hundreds of individuals over many countries.,0.9128385186195374,1247.5,1257.6
 There are only a limited number of explanations.,0.9128385186195374,1261.6,1264.6
 Either this is one of the most elaborate hoaxes ever created or basically.,0.823567271232605,1265.9,1271.1
 It's for real.,0.9128386378288269,1274.1,1274.9
 extraterrestrials,0.9128385782241821,1282.1,1283.4
 What in God's name is going on?,0.9128385186195374,1285.8,1287.9
" I did some research after I saw your crops two or three guys can make a design the size of the one in your field overnight, isn't it boards and ropes? That's how these things have been done in the past.",0.912838339805603,1290.9,1303.7
" But there's so many now, how can so many people be in on this?",0.8741006255149841,1305.4,1310.3
" You know think straight I'm gonna go back to the station and have a cup of Eggers coffee and try to sink for your and after that I'll might make some calls, but I'll tell you something what I said in there. It still goes your family has been through a lot.",0.7845789790153503,1314.8,1329.7
 The last thing these children need to do is worry about some crazy things happening in the world.,0.9128386974334717,1331.1,1335.6
 I'll take them into town and get their mind and your mind on everyday things.,0.7235225439071655,1337.0,1341.2
 Good medicine.,0.9091781377792358,1342.6,1343.5
 It's good advice.,0.8493555188179016,1344.9,1345.6
 You take care of yourself.,0.9128385782241821,1350.1,1351.7
 The footage you're watching was shot yesterday afternoon by a 34 year-old local cameraman in Bangalore the southern city of India. It's the 18th reported crop sign found in that country in the last 72 hours.,0.7784813642501831,1366.0,1378.5
 the marriage on the radio,0.726859450340271,1382.2,1383.6
 they are signs and tended to be seen from the sky. No radio either just for a while.,0.9128386974334717,1387.2,1394.6
What money?,0.7463715076446533,1423.7,1424.3
 just one,0.9128385782241821,1429.1,1429.7
Be back for pizza and 15.,0.8380815386772156,1440.6,1442.1
 It's just a bunch of crock.,0.9128385186195374,1446.8,1448.6
 They're trying to sell sodas. It's plain and simple.,0.9128385186195374,1450.1,1452.5
 Been watching his report since morning. I have seen 12 soda commercial so far 12.,0.800413966178894,1454.1,1459.7
 You have any books on extraterrestrials?,0.7543837428092957,1461.2,1463.1
" I don't tell me you believe this horse manure. Matter of fact, I think we have one came by mistake in a shipment decided to keep it for the city people last Row third book on the left honey. Why is no one saying the obvious? These are just copycats.",0.7859504222869873,1464.4,1481.3
 Someone somewhere does the first one it was asthma medicine right father for Morgan has and it's not father anymore.,0.9128386378288269,1482.3,1491.3
 Brilliant idea and here we are on the verge of mass Hysteria.,0.9128386378288269,1494.7,1499.4
 Ask you a favor father.,0.8845652341842651,1505.9,1507.4
 I need to clear my conscience. Will you listen to me?,0.9128385782241821,1508.3,1512.0
 Tracy I'm not a reverend anymore.,0.9034039974212646,1513.2,1516.6
 I haven't been for six months.,0.870621383190155,1518.0,1519.5
 You know this.,0.9128386378288269,1520.8,1521.6
 All this stuff on TV don't girls came in here to talk about the end of the world. I'm just a little scared.,0.8261825442314148,1524.2,1530.1
 Please I need to clear my conscience.,0.9128385186195374,1532.4,1534.4
 I've got it figured.,0.8629467487335205,1543.4,1544.4
 You do I've had two separate folks. Tell me they've been strangers around these parts last couple nights.,0.891621470451355,1549.4,1554.7
 can't tell what they look like because they're staying in the shadows covert like,0.9128386378288269,1555.6,1560.2
 nobody's been hurt mine you and that's the giveaway.,0.8235739469528198,1561.4,1564.6
 I say it's called probing. It's a military procedure send out a reconnaissance group. Very small check things out not to engage but to evaluate the situation evaluate the level of danger make sure things are all clear clear for what?,0.912838339805603,1565.7,1586.6
 For the rest of them.,0.9128385782241821,1589.3,1590.2
 Yeah.,0.9128385782241821,1595.6,1596.1
 You got a pamphlet or something I can read.,0.8644777536392212,1597.4,1599.5
 Sure.,0.9128385782241821,1600.6,1601.1
 Thanks.,0.9028375744819641,1603.4,1603.8
 Getting used to play baseball did you?,0.911552369594574,1605.9,1607.3
" Shit. I know you your Merrill Hess. I was there the day you hit that five hundred and seven footer over the left field wall set the record man that thing had a motor on it it still a record, right?",0.7654538154602051,1610.2,1622.5
" Got the bad at home on the wall. You've got two minor league home run records, don't you 5?",0.8118470311164856,1624.8,1631.8
 Why weren't you in the pros making stacks of cash and getting your toes licked by beautiful women?,0.8438879251480103,1633.1,1637.5
 Because he has another record. Most people don't know about. He has the Minor League strikeout record.,0.8833776712417603,1638.7,1644.3
 Well Arnold Mario is a class a screw-up. You just swing that bat as hard as he could every time didn't matter what the coaches said the matter who is on base you just whip that back to the air as hard as you could look like a lumberjack chopping down a tree Merrill here has more strikeouts than any two players.,0.7265674471855164,1647.3,1666.8
 You really got the strikeout record.,0.9128385186195374,1668.4,1670.2
 Felt wrong not to swing.,0.9128385782241821,1678.4,1679.8
 Can You Hear Me Dead Carl is something wrong with our water your water's fine boy has this thing about her drinking water she had her whole life. It's like a tick people have except it's not a tick,0.8786422610282898,1693.8,1708.3
 nice,0.9128385782241821,1710.2,1710.8
 13 I'll take it I curse 37 times last week. I said the f word a couple times but mostly and faster.,0.7713823914527893,1712.2,1732.9
 Is Douchebag a curse?,0.8442171812057495,1735.4,1736.8
 I suppose that would depend on its usage.,0.8732010722160339,1738.5,1740.4
 How about John? You're a douchebag for kissing Barbara curse?,0.8075702786445618,1741.6,1744.8
 Then it's not 37. It's 71.,0.8467309474945068,1746.8,1749.5
" Pharmacy Crowder, I don't want anyone of you spending time with Tracy Abernathy alone. Is that understood?",0.7220290303230286,1755.9,1762.1
Is that him?,0.9128386378288269,1782.2,1782.9
 Yeah.,0.9128385782241821,1789.4,1789.7
Who is he?,0.9128386378288269,1812.5,1813.4
What is it?,0.9128386378288269,1848.8,1849.5
 baby monitor,0.9128385782241821,1851.0,1852.0
 I found it in the basement. I'm going to use it as a walkie-talkie.,0.9128386378288269,1852.9,1856.3
 What if it's catching a signal from them?,0.8915066123008728,1863.2,1864.8
 It's not but it wasn't working Morgan this crop stuff. It's about a bunch of nerds who never had a girlfriend their lives like 30 and they worked up a little codes together and they analyze Greek mythology and makeup secret societies were other guys who never had girlfriends before can join in they do stupid crap like this to feel special. It's a scam nerds were doing it 25 years ago new nerds are doing it again.,0.7808079123497009,1869.0,1891.9
 systematic Morgan,0.6657406091690063,1896.5,1897.5
 turn it up C.,0.8686670064926147,1899.7,1900.3
 It's a code. I can't I got girlfriends.,0.7757761478424072,1905.3,1908.7
 Can I see that please?,0.7280339598655701,1909.4,1910.6
 s'mores,0.9128385782241821,1919.4,1920.3
 the broken Morgan is just going to keep doing this. Maybe some new batteries. You might lose a signal.,0.6981660723686218,1922.5,1927.2
 This is exactly what the Nerds want.,0.8657630681991577,1928.6,1930.8
 I'm getting out now.,0.9128385782241821,1933.3,1934.2
 nobody move,0.9128385782241821,1942.1,1943.1
" Wishes, did you hear that?",0.8598338961601257,1946.1,1948.1
 Not English though. You're the voice is radical Barrel.,0.8609956502914429,1949.4,1952.7
" I heard them, Oregon.",0.7351619005203247,1956.1,1957.5
Probably picking up another baby monitor.,0.8110046982765198,1963.9,1965.5
 That's right.,0.9128385782241821,1967.9,1968.5
" See, this is why we're not watching TV.",0.8643454313278198,1990.1,1992.2
 People get obsessed. I'm letting go now.,0.9128385186195374,1993.4,1997.1
 Lose the signal.,0.8721745014190674,1999.2,2000.0
 It's clear the how are you holding up?,0.751675009727478,2006.6,2008.2
 I got it.,0.8747005462646484,2013.3,2013.6
" Well, honey, I don't want you climbing on the car.",0.9128385782241821,2017.1,2018.7
" Stop, there's two of them talking.",0.9128385186195374,2034.9,2039.9
 Isabel you're going to feel very silly and this turns out to be all just Make-Believe.,0.7044293284416199,2110.2,2115.2
You're wasting your time here.,0.9128385782241821,2214.2,2215.7
 I'm not going to report this or anything you do to my crops to the news or TV or anybody.,0.9065546989440918,2219.2,2224.6
 You're not going to get famous.,0.9128385186195374,2227.9,2229.7
Okay.,0.9128385782241821,2360.3,2360.8
 Let's turn on the TV.,0.9128385782241821,2363.5,2364.8
 First appeared 52 minutes ago.,0.9128385782241821,2369.2,2371.5
 Mexico City officials as well as us officials have confirmed that these are not aircraft from either governments Air Force. The first sighting was made by an air Mexico 747 and route from Mazatlan to New York as the unidentified crafts entered Mexico City airspace. They were not detected by radar by either country.,0.7297588586807251,2374.0,2396.0
 Nerds were right. We have to take this.,0.8405265808105469,2397.3,2399.9
 My ballet recital listen Bo this is very important. Everything people have written about in science books is going to change the history of the world's future is on the TV right now. We need to record the shake and show your children this tape and say you were there.,0.9075824618339539,2404.9,2421.4
" For your children, though. Hey, Bella ever said Dad find another tape.",0.7253899574279785,2422.8,2428.3
 I'm come here. I'm using your tape.,0.6401735544204712,2433.5,2435.1
 You're seeing a live feed from our affiliate down here in Mexico City. This image has not been adjusted or enhanced in any way what you're seeing is real. It's unbelievable everything they wrote in science books is about to change told you.,0.912838339805603,2440.0,2457.8
Some people probably thinking this son of the world. That's true.,0.787699282169342,2475.5,2479.9
 To think I could be.,0.6358683705329895,2481.8,2482.8
 Yes.,0.9128385782241821,2484.3,2484.7
 How do you say that?,0.8191888928413391,2487.3,2488.4
 I wasn't the answer you wanted.,0.7879632115364075,2491.6,2493.0
 Can you pretend to be like a used to be give me some comfort?,0.8140849471092224,2496.8,2502.2
 people break down into two groups,0.9128385186195374,2506.2,2509.2
 when they experience something lucky.,0.9128385782241821,2511.0,2512.6
 Group number one sees it as more than luck more than coincidence. I see it's a sign.,0.9035912752151489,2513.9,2520.8
 Evidence that there is someone up there watching out for them.,0.9128385782241821,2522.9,2526.8
 Number two. She said it's just pure luck.,0.762311577796936,2529.2,2531.6
 Happy Turner chance.,0.7366536259651184,2532.9,2534.0
 I'm sure the people in group number two are looking at those 14 lights in a very suspicious way for them. This situation is a 50/50.,0.7437816262245178,2535.7,2544.2
 Could be bad.,0.9035170674324036,2545.5,2546.3
 Could be good.,0.7012789249420166,2547.4,2548.0
 But deep down.,0.9128386378288269,2549.6,2550.4
 They feel that whatever happens.,0.9128385782241821,2552.3,2554.2
 They're on their own.,0.9128385782241821,2555.3,2556.1
 And that fills them with fear.,0.9128385186195374,2557.7,2560.6
 those people,0.8054288625717163,2563.9,2564.6
 but there's a lot of people in the group number one.,0.8549277782440186,2567.1,2569.7
 They see those 14 lights.,0.9128385782241821,2571.8,2573.3
 They're looking at a miracle.,0.7181265354156494,2574.8,2576.0
 And deep down they feel their whatever is going to happen.,0.8053727746009827,2578.6,2581.4
 There will be someone there to help them.,0.8061292171478271,2583.4,2585.8
 and that fills them with hope,0.8794584274291992,2587.7,2589.0
 Do what you have to ask yourself is what kind of person are you?,0.7623425722122192,2591.2,2593.6
 Are you the kind of sees signed sees Miracles or do you believe that people just get lucky?,0.7668535709381104,2595.6,2603.2
 Or look at the question this way.,0.9128385186195374,2604.4,2606.1
 Is it possible that there are no coincidences?,0.9128385186195374,2608.4,2612.3
 I was at this party once I'm on the couch the Randa McKinney. She was just sitting there looking beautiful staring at me like oh leave him and kiss her realize I've go a little off so I turn,0.8270443677902222,2620.6,2641.0
 Do you have to come stuff in the paper come next to the sofa and turn around Randa McKinney throws up all over herself.,0.9117102026939392,2642.0,2652.0
 I know the second it happened. It was a miracle. I could have been kissing her when she threw up.,0.8838921785354614,2655.1,2661.7
 I would have scar me for life. I may never recovered.,0.8434823751449585,2663.2,2668.0
 I'm A Miracle Man,0.8247535824775696,2672.2,2673.3
Those lights on miracle.,0.8664799928665161,2675.5,2676.9
 So which type are you?,0.9128385782241821,2682.5,2683.7
 Do you feel comforted?,0.9128385782241821,2686.7,2687.7
 Yeah.,0.9128385782241821,2691.5,2692.1
 I want is a better.,0.7344379425048828,2694.4,2695.3
 I never told you the last words that Colleen said before they let her die.,0.8477371335029602,2704.6,2709.2
 She said see.,0.9128386378288269,2713.1,2715.4
 her eyes glazed a bit,0.8385934829711914,2718.2,2719.8
 and then she said Swing Away.,0.9128385186195374,2722.1,2724.5
 You know why? She said that?,0.9128385186195374,2727.4,2728.5
 Because the nerve endings in her brain were firing and she died and some random memory of us at one of your baseball games just popped into her head.,0.8245508670806885,2731.6,2739.6
 There is no one watching out for us Merrill.,0.8812131881713867,2747.1,2749.3
 We are all on our own.,0.8929117321968079,2752.2,2753.5
What do you know an accident drunk driving? They weren't sure I wasn't drunk when I fell asleep at the wheel.,0.8755619525909424,2794.0,2800.3
 The first thing coming as to he's talking what I'm going to show you father.,0.7552076578140259,2803.1,2809.9
" For the kids protection. All they're doing is watching TV from 5 a.m. I feel like they were getting obsessed. Like you said, he should be playing free for your rabbit or tea party or something was furry furry rabbit came as you anyways, they closed the schools and there's been some interesting developments. What time is it 11:00 a.m. Now gone, but they're not really gone. We just can't see them early this morning a bird flew into the area with lights were having last night. It stopped dead.",0.9128389954566956,2856.8,2886.4
 The air and fell straight down. I caught it on tape that he played all morning. The footage looks like the bird flew into wall in the sky. I found the bird is his head was crushed in. They think they have some kind of invisible shield thing going like like an optical illusion still there.,0.8631646037101746,2886.6,2902.1
 Some people think it's more from now all over the place over us. Even there's a theory about the cook the crop circles. They give me some kind of,0.8216341137886047,2906.2,2915.5
 some kind of,0.9128386378288269,2918.0,2918.7
 Landmark visual mapping systems they could navigate,0.8104615807533264,2919.9,2923.9
 make sense,0.6472100019454956,2927.1,2927.8
So the aliens can't read our minds.,0.8593835830688477,2958.6,2960.3
 Oh.,0.9128385782241821,2962.8,2963.1
" Okay, everything is booked. This is probably very small like my height because as the brains developed or no usual physical development It also says it probably vegetarians because they would realize the benefits of such a diet who wrote This Book scientists have been persecuted for their beliefs. I mean, they're unemployed we can make fun of it and forget it. This is serious.",0.7298982739448547,2972.4,2996.5
I don't know what got into me.,0.8504684567451477,3001.6,3002.6
 Dr. Been one of the authors of the book. Dad just asked his name you had a tongue.,0.7977931499481201,3006.6,3012.4
" He said there are two reasons why extraterrestrials who visited us to make contact in the spirit of exploration and furthering the knowledge of the universe or the other reason, they're hostile. They've used up all the resources on their Planet. They're looking to harvest our planet next.",0.8181139826774597,3015.0,3031.4
 It's a little like our house. Doesn't it seem windows? It's weird.,0.912541925907135,3065.5,3071.5
 That's enough from Doctor bamboo for now. Everybody in this house needs to come down eat some fruit or something.,0.8002263307571411,3090.8,3097.3
Hello father. Hello.,0.9128386378288269,3102.6,3106.8
 Hello.,0.9128385782241821,3109.4,3110.0
 I'm going out for a few minutes. No one leaves this house. No one where you going Ray Reddy's house why I think he just called here.,0.9128384590148926,3130.9,3141.0
I don't think something bad will happen Morgan.,0.8315497636795044,3150.2,3154.2
 Why you're when your feelings again?,0.771605908870697,3155.4,3158.3
 So bad.,0.8902906775474548,3161.9,3162.7
 Won't let anything bad happen to you.,0.7609001994132996,3166.0,3167.8
 I don't want you to die.,0.9128385186195374,3169.5,3171.1
 Said I was gonna die.,0.7618693709373474,3173.8,3174.9
 Should I was gonna die?,0.7874090075492859,3178.3,3179.5
 what happened?,0.9128385782241821,3280.6,3281.3
 The number down to call you.,0.7343351244926453,3284.0,3285.6
 It's been sitting next to the phone for six months.,0.8941599726676941,3289.8,3291.9
 When I knew it was inside the house.,0.8039161562919617,3296.5,3298.2
 I think of any other number to call panic.,0.8145504593849182,3300.1,3302.2
 Thank you for coming father.,0.9128385782241821,3304.3,3305.6
" You're welcome, right?",0.9064865708351135,3306.7,3307.6
 So long that night.,0.9128385782241821,3310.1,3311.4
 Never fallen asleep driving before ever since most of the ride home.,0.9128386378288269,3313.3,3320.1
 It wasn't a car inside in either direction.,0.8769016265869141,3321.3,3323.7
 If I'd a fallen asleep then.,0.7882251143455505,3324.9,3326.4
 I would have ended up in a ditch with a headache.,0.8455478549003601,3327.6,3329.7
 It had to be at that right moment.,0.9128385186195374,3331.8,3333.8
 That 10-15 seconds when I passed her walking.,0.8675372004508972,3335.4,3338.2
 It's like it was meant to be.,0.7186638116836548,3342.0,3343.4
" I guess this is the end of the world. I'm screwed, right?",0.9128386378288269,3352.7,3355.8
 People who kill Reverend's wives aren't exactly Usher to the front of line in heaven.,0.8312594890594482,3357.5,3362.0
 Where are you going?,0.9041534662246704,3367.4,3368.1
 to the lake,0.9128386378288269,3371.7,3372.5
" way, I see it.",0.8605432510375977,3375.2,3376.0
 These places marked and crops and such. None of them are really near water.,0.8593562841415405,3378.1,3381.8
 I'll take that like water.,0.821010947227478,3383.8,3384.9
 Can't be any worse than here.,0.8812159895896912,3387.9,3389.0
 Did you see something right?,0.9128385782241821,3392.0,3393.2
 I know what I've done to you made you question your faith.,0.9128386378288269,3396.2,3399.5
 I'm truly. Sorry for what I've done to you and yours.,0.5949709415435791,3403.1,3405.8
Don't open my pantry father. I found one of them in there locked him in.,0.8682490587234497,3421.4,3425.2
 The startling footage were about to show you was photographed by a 42 year old Romero valladares. This video was taken yesterday afternoon at his son 7th birthday in the city of passo fundo Brazil. It was sent to the local news Bureau there and sent to us via satellite. Just a few minutes ago. All initial opinions are this is genuine what you're about to see may disturb you,0.7921028733253479,3435.2,3457.5
move children,0.791023850440979,3487.3,3488.1
Hello.,0.9128385782241821,3561.1,3561.7
 The police are here.,0.9128385782241821,3570.9,3571.8
 I'm with him. I am a police officer.,0.840946614742279,3573.2,3575.4
 I just want to talk with you.,0.8743405938148499,3578.4,3579.5
 We know all about the hoax.,0.9128385186195374,3581.7,3583.0
We already took some of your friends downtown in a Paddy Wagon.,0.9128386378288269,3586.3,3588.9
 Just tell us your name and why you did it and we'll give you the same deal. We gave the others.,0.8624936938285828,3596.4,3600.2
" Throw your life away, son.",0.8265260457992554,3602.3,3603.5
The skin changes colors. That's why we couldn't see him that night.,0.9128386378288269,3738.6,3742.1
Tell me something Morgan and this book of yours.,0.8727070093154907,3745.3,3748.4
 They happen to detail what would happen if they were hostile?,0.7681016325950623,3750.9,3754.1
 Yes.,0.9128385782241821,3755.4,3756.0
 Said they would probably invade.,0.8313202857971191,3757.7,3759.3
 They would use ground tactics hand-to-hand combat. They wouldn't use their technology are fighting their own battle because they know eventually we would use nuclear weapons and the planet would be useless to them.,0.8622902631759644,3760.9,3772.2
 Possibly know that information is ridiculous. What else did he say? They said they're one of two outcomes of invasion one. They fight in are defeated and have to return again with full force has hundreds maybe even thousands of years later.,0.8798397779464722,3774.1,3789.3
 wants to,0.5532292127609253,3790.8,3791.3
 they win.,0.9128385782241821,3793.4,3793.9
 I'm sorry. What is this?,0.9013044238090515,3796.8,3798.4
 Is this really happening?,0.9128385782241821,3800.8,3801.9
I heard a theory that.,0.9128385782241821,3808.0,3809.2
 They don't like places near water. Maybe we'd be safe from him near a lake or something sounds made up.,0.9128386378288269,3810.9,3817.9
 I saw one of the Marais Reddy's house.,0.8068059086799622,3828.5,3830.3
 I can't be sure but I got the distinct feeling I wanted to harm me.,0.8430211544036865,3833.0,3835.8
 So we can choose to believe this Lake idea pack up and go.,0.860103964805603,3838.8,3843.4
 Or we can stay here Hide inside our home wait it out.,0.7591752409934998,3846.0,3850.1
 It might be overreacting but I'm willing to live with that.,0.8635261058807373,3851.6,3854.5
" Either way, at least we'll be together.",0.9128385186195374,3856.4,3857.7
 all those in favor Lake idea raise your hand,0.7962673902511597,3861.7,3863.6
 I was in favor of Home raise your hand.,0.6991962194442749,3870.4,3872.0
 My vote counts is to that's bullshit. You're cheating Morgan calm down. I get two votes because I represent two parents here. You don't know anything yet.,0.837354302406311,3880.0,3888.2
 We'll be safe here anyway.,0.7562638521194458,3889.5,3890.7
 I want to leave home.,0.7352536916732788,3892.8,3893.8
 He's where we lives mom.,0.7324668169021606,3895.0,3896.3
 It's got nothing to do with this.,0.9128385186195374,3897.7,3898.9
 I change my vote can't change your vote all those in favor of Home raise your hand.,0.8371798396110535,3900.2,3905.3
 This is ridiculous. You lose 3-2.,0.9013559818267822,3907.1,3911.1
 We're going to board up every window in this house.,0.9128385782241821,3927.9,3930.1
Because they seem to have trouble with pantry doors.,0.9117702841758728,3935.8,3938.1
The information we're receiving comes from our Affiliates across the world.,0.8797774910926819,4005.4,4008.8
" Aman joins, Nairobi Beijing and Jerusalem as the latest to confirm the appearance of Lights.",0.8069681525230408,4015.1,4021.3
