transcript,confidence,start,end
 How many of you I'm good now this guy over here? Mr. Linehan. Hey is Mom sign so we could join up with 17 and I look after him because your boy don't know his ass from a hot rock.,0.8807051777839661,629.0,642.3
 Toast lenihan emergency developing throughout NASA and the space Community. We now know that meteors will land off the coast of eight different cities and that number could keep Rising evacuations now underway in Southern California moving the population back from the coastline.,0.912602961063385,653.5,675.1
 But a lot of curious people are clamoring for views as you know of soil tenant.,0.7699004411697388,675.4,680.8
 You got to get used to that.,0.7110610008239746,682.1,683.2
" This thing right? Yeah, it's tricky. It's got to be parallel to the deck. That's the whole thing with these bars. I'm gone. Don't forget to call. Mr. Gilliam. Okay.",0.8069786429405212,687.9,698.1
 my baby,0.6205242872238159,705.3,705.8
Let's go boo.,0.7901450991630554,725.8,726.9
 What time works?,0.8332192897796631,732.2,734.8
 The trucks and report to your company. Let's go. Let's move move move. What's going on for sergeant?,0.8855369091033936,740.7,751.0
" Meteors hitting off California now, but we get the whole goddamn base being mobilized and bringing it back to the company Mike. I need you.",0.7941655516624451,753.8,762.7
 for sergeant,0.9128385782241821,764.4,765.3
 all hands on deck staff sergeant.,0.8388438820838928,767.6,769.7
" Taking you've heard of might be mobilizing. Yes, sir. When you up to squad leader. It's a big responsibility, but you can handle it. Thank you, sir. Staff sergeant. Beck has been replaced by staff sergeant Nantz.",0.9120716452598572,774.6,786.4
 What do you know about him?,0.5446416735649109,788.0,788.8
 He's a very dedicated Marine don't bullshit me corporal.,0.8621149063110352,790.3,794.3
 Because you hear about his last tour.,0.8375031352043152,796.1,797.3
 Just grab me details that everybody else already knows.,0.7366292476654053,799.2,801.5
" But at the end of the day, you're a lieutenant and we take our orders from you.",0.9114624857902527,802.7,806.2
 So you going to be assigned the first platoon of the second Lieutenant Martinez?,0.7198008298873901,811.1,815.0
" His platoon sergeants on leave so you're gonna have to suck it up. And so here's the lieutenant right up here 1:00 in kid Mike right out of Officer training school. It's only been with us a month, but I think he's Sharp.",0.80010986328125,816.1,830.9
" It's just an evacuation buddy. He's in charge. Just keep an eye on him, huh?",0.9128386974334717,831.8,836.9
" Stones by paperwork absolute Senate have no staff sergeant finally meet you. Thank you, sir. We've been called in a little back Eurasian. Tennis is these meteors assume so whatever it is. I'm just happy to finally get out in the field with the men at approximately 440 to a.m. Pacific Standard Time. Get ready, man.",0.8610564470291138,841.5,866.1
" Meteors continue to fall off the coast of California, Ireland and the Bay of Bengal Corporal Corporal but it's probably just a training exercise right? Just answer me one unit. Something must be going on. That's great. The guy wants out of Marine Corps now, we're stuck.",0.7880153059959412,871.8,887.7
" I heard Nancy Kick-Ass his last tour. I mean he went into that compound alone and killed my tenant surgeons then that's what you heard in a hand, huh. That's for sure. Yeah Johnson and foxtrot told me that he was going on like some names got a couple guys killed on his last tour what you talking about. But this story like his brother was one of them so I know you didn't know God can experience the tenant.",0.7670337557792664,891.3,920.5
 Heavy shit is highly overrated look staff sergeant. Let's just be clear. I know your rep know what you've done. This is my between. These are my men knocking up a problem only no problem sir. She's all yours. Listen up get your gear get your musicians move outside guy like chocolate wrapped from Amanda.,0.9128382802009583,921.0,950.8
 I should finish the new mix right and the military is now deploying the ones.,0.881011962890625,950.9,965.7
 Large plumes of smoke are coming up visibility is getting these objects were completely undetected until they enter our atmosphere NASA estimates that they are not hitting the water at terminal velocity is slowing down before impact.,0.9077946543693542,969.8,984.4
 These objects in question are falling into the ocean and tightly packed clusters 10 miles outside of a major population Center thermal. Imaging the Hubble telescope shows is that within each cluster is a central object much larger than the others these Central objects are all the same geometric shape the appear mechanical in nature. This is not a meteor shower Marines. We are in threatcon Delta. That's right. Come on all units Gear Up be ready to move.,0.7974758148193359,986.8,1016.4
 Combat situation. It's what I've been training for.,0.805911660194397,1018.1,1020.7
 Just now being told that one.,0.8345675468444824,1024.4,1025.5
 difficult,0.5457823276519775,1028.4,1028.9
 Shut up. Shut up.,0.9128385782241821,1051.2,1052.2
 I think this one.,0.7083341479301453,1094.1,1094.8
 Both expert locksmith as well as strong fire team leaders girls are PFC Leonard. Who's our second best Marksman just behind Lance corporal Guerrero your what's your take on this face?,0.8521552681922913,1107.8,1117.9
 I don't know extraterrestrial me like from space Lo and boy from Canada. You always got jokes. Don't just let it up. Bring it. Let's go.,0.773447573184967,1119.5,1128.2
 But you may have heard already now such a natural be taking over for staff sergeant back. We're lucky to have him aboard.,0.8636449575424194,1131.0,1137.2
 All right. Here's the situation Marines. What facing an unknown enemy. We don't know how strong their forces are what they're capable of but one thing we do know is that we're fighting for our land our families our home and our country God damn it. So whatever those things are. Let's go show Mom Rings fight between,0.7868894338607788,1138.8,1157.4
 You're free to go kick his ass up and get off your chest GoPro now at school staff sergeant. You got a silver star. My brother came home in a box. I get it.,0.7475216388702393,1177.2,1188.3
 That's not possible Right soon enough brother. His head gets blown off so that can identify his body.,0.9128386974334717,1198.9,1212.1
 Firepower,0.7279388308525085,1217.1,1217.6
 stop such promise me. You won't let me be taken Alive by some guns Predator From Another World stepson. No promises in combat. Stop screwing around keep your head in it.,0.81532883644104,1222.9,1236.8
 We're not.,0.9128385782241821,1254.3,1254.7
" We got sir ride situation is as follows. Most of the Santa Monica's been clear to civilians. We got a defensive line at Lincoln Boulevard a mile from the Ocean Air Force has got bored, huh?",0.7626900672912598,1375.0,1385.9
 And B-52s on deck at 19:30 hours. They will pound the entire area from Lincoln to the ocean.,0.6573044061660767,1386.1,1393.5
 We're leveling Santa Monica sir. We got an infestation of God knows what but they are not of this Earth and we got to hit them with everything. We got we got to hit them hard. They're Ground Force enemy only they have no aircraft. So the Air Force will tear them a new asshole and we will rule the air said most civilian sir. That's a firm getting distress calls sending squads out golf. You take Santa Monica to Olympic foxtrot Olympic to Pico Echo Pico to Ocean Park Lieutenant Martinez.,0.9107333421707153,1398.0,1427.4
 I want you to break off a squad in a machine gun team perceive West from Lincoln to a police station located here in Venice and Amarosa and a samurai said police were overrun got a distress call that civilians are still there. We don't know how many just gather survivors and you radio in will have helicopters in the area to evacuate you out. I'll be advice you got exactly three hours before our bombs drop and make no mistake. They will drop with or without you so you get those civilians and you get there.,0.8581576943397522,1428.3,1457.9
 A lot of there and you kill anything that is not human. Let's go. Let's get it done Captain. This is not a drill. You hold that line. You understand me.,0.9104422926902771,1458.1,1468.5
 Golf company's overrun Riley McCauley requesting immediate air support civilians are being stranded Behind Enemy Lines.,0.8463290929794312,1480.5,1487.8
Emergency sitting in an attempt to establish a means for sharing resources. What's out this way?,0.7997793555259705,1510.6,1521.2
Anything beyond this point considered to be hostile.,0.8199093341827393,1538.8,1540.9
I love the way to earn your citizenship right seat. I'd rather be in Afghanistan how many civilians you think? We got to get out of that police station. I have no idea grow to stay focused.,0.8221343159675598,1557.4,1568.1
 At this point there are many more questions than answers right. Now. One thing is clear. The world is at War.,0.8599835634231567,1585.8,1592.8
See some Simmons can't see shit.,0.8260623812675476,1598.3,1602.7
 Currents you see a cross street intended. I don't see nothing Lee stations about one Klick north west of here.,0.7907061576843262,1605.2,1611.5
"Well, I'm glad kind of miss right.",0.6524443626403809,1645.4,1647.0
" Just a dog. Oh just a little doggie. Come here. It's just a dog dog dog. What's his name? Huh, Glenn. Oh you kidding me who's the idiot named and dogs these days Lieutenant. We want to call the fire.",0.8055013418197632,1660.3,1671.9
" I don't know man, and we get out of here. Let's say that where's the exit at working on his shit. We're boxed in what's a good position by the way?",0.7739962339401245,1736.7,1745.1
 Lorenzo,0.9128385782241821,1823.1,1823.7
" Weirdo, I don't know where no are we clear put the food in the kitchen?",0.6936937570571899,1847.5,1851.4
 Car lock is secure the back of this house. It's that sort of sounds and we're on it.,0.846696138381958,1853.0,1857.0
 Doc how long till they are able to move.,0.6821417212486267,1860.6,1862.7
" Stow that shit Simmons going to get shop where you're able to kill any of them your order, sir.",0.8446653485298157,1875.3,1880.1
" I love this right into that Ambush. Anyone command. No, sir, but we need to find answers and how to get out of here in charge sir your orders.",0.8050312995910645,1882.3,1891.8
" Let's redo that Evac to meet us civilians are no we gotta get these wounded. Uh, hey, hey. Hey guys guys was that I didn't see you come in with us. Where the hell is he? Anybody got a welcome for Lana help them like Harris on me. Let's get this shit out of here. I'll pack is the Wounded were running on 10th Street rather that you're prepared to move and moving out soon.",0.806089460849762,1897.2,1918.7
We're rolling.,0.6999537348747253,1930.8,1931.3
 Do you copy?,0.8686386942863464,1937.6,1938.6
 staff sergeant,0.5482271909713745,1940.8,1941.4
 He's Christ. I'd turn my radio off. These things are everywhere. And then the laundry room of some apartment complexes is like three stories.,0.7579092979431152,1942.6,1953.4
 weapon,0.9128385782241821,2079.1,2079.6
 Let's move.,0.9128385782241821,2107.7,2108.5
 frag out,0.7970647215843201,2111.9,2112.9
 stretch clear,0.9128385782241821,2125.4,2126.1
" yo lock it, huh? You owe me five dollars boy. I told you a virgin and go down to get himself into the police station. Let's move.",0.8446160554885864,2139.9,2148.5
Stavrou come across in front God I gotta cover.,0.8122742176055908,2177.9,2183.9
 That came from the degree thermal burns his neck in his face.,0.820593535900116,2194.2,2199.3
 You mr. Fancy pants.,0.7164294719696045,2202.4,2203.2
" Prepare to fire hold it hold it friendly, sir.",0.8744415044784546,2215.5,2219.9
 Furnish let's get em in.,0.6734011769294739,2222.9,2225.4
 Let's go. Come on. What's your unit 40th ID because the Rescue Unit everyone else is either dead or missing I picked up Air Force here Tech Sergeant. Elena Santos Air Force 61st Wing until surveillance Recon division tech sergeant.,0.8796659708023071,2234.8,2255.2
 What the hell you doing? Here? We were tracking enemy Transmissions about 12 klicks south of here. They ambushed us like they knew our freaking address on the only one left. I found these guys on the way to the safe Zone at Santa Monica Airport.,0.7729750871658325,2256.0,2269.0
 You ready to use that weapon Tech Sergeant with all due respect Staff Sergeant. I didn't get this far off of my good looks I'm ready for Payback.,0.7757261991500854,2270.7,2277.7
" Burning about 25 minutes, sir, Roger that let's get to that police station. All right, let's get seven some move. Let's go we go. There's the police station. Let's get back to the",0.7605937719345093,2281.7,2301.2
"Come on, come on. Come on. Let's stay with our wounded wait for the Medevac. I'll go for civilians are to their current keeper on me.",0.8504841327667236,2312.6,2320.3
" Santos whatever their eyes are going to need your help on the stretcher. You're right elevator, right?",0.7936045527458191,2323.8,2336.0
" second elevator clear, no pulse",0.9019671678543091,2337.3,2339.9
 door left,0.9128385782241821,2341.5,2342.2
" It's like we're not hey, what's your name? Harp harp. I'm going to be John destruction birdie coming sir. But today I'm like pop smoke.",0.8319410085678101,2343.8,2351.8
How many of you are three kids Hearts catch?,0.8884233236312866,2407.2,2410.2
" Hey Guerrero, ya go. I'll work on that mix for you. I'm gonna need it. Dude. You're gonna be fine. You're gonna be fine. Just had to get out of the shit.",0.8450700044631958,2431.3,2447.4
 You take care of yourself and we'll see you soon. Buddy is coming out.,0.7454934120178223,2448.6,2455.6
"Enemy has your support. We have a part down damn and me again disengaging from back into the police station. We have civilians. I say again, you have civilians bucket Gerson secure this story nothing continue understand.",0.7719967365264893,2504.5,2519.7
 You got a body. Do you think you could get rid of it kids don't see what do you want? What do you want to set up back there? Okay.,0.8659184575080872,2523.3,2531.4
" Come on, you guys hit the back window right as you're going to be more choppers you guys call it in.",0.9098374247550964,2534.6,2541.9
 I'm sure they're gonna come for us that know where we are.,0.9077341556549072,2544.5,2547.2
" Okay, I'm good. Sure. Yeah, you didn't get you didn't hit a nothing good man. They're gone. They're gone. Everybody's gone to lend a hand where oh Gracie I didn't deserve that that shit.",0.9128383994102478,2551.8,2569.5
 He's going to be her problem for now. It's because I'm done taking care of your sorry ass. You got that.,0.8208436369895935,2580.1,2584.7
 Dr. Bird right out of the sky.,0.7361838221549988,2603.9,2605.6
 So much for ruining the air.,0.8284456729888916,2607.8,2609.1
 What's Mom's going to drop?,0.510562539100647,2613.7,2614.9
 We're in the blast radius.,0.9087924957275391,2616.4,2617.5
 top of my goddamn glass,0.8438787460327148,2619.7,2621.3
" and I get out in combat in the middle of that shit. God dammit what he lost for good men go to hell and back for you, sir.",0.7215284109115601,2622.7,2633.0
" Have you yes, you're not the first to lose man. You won't be the last and put that away. You understand me right now. Your men are awaiting orders.",0.9107730388641357,2638.8,2648.1
 You go left. You can go right in don't give a damn. Just make a decision.,0.9030309319496155,2650.0,2654.6
 the tent,0.5214603543281555,2657.4,2658.0
" it's a no-go on the Helo, sir. Enemy aircraft lighting it up. Command says it's like nothing I've ever seen before we gotta find a way out.",0.7110034227371216,2659.3,2667.9
 Yeah get to that ever will be.,0.8113179802894592,2668.7,2669.8
 You're right.,0.9071832895278931,2670.9,2671.4
 We gotta get these people safe Lockett Kern's and you just set up an observation post on the roof. I'm going to move my foot. So we gotta move fast. Once you find the best ride out of here.,0.8600375056266785,2672.4,2684.7
" Officials are now saying any civilian within 10 miles of the coast should try to make their way to a military forward operating base or fo B is the safest place that you can be right now. Now the military has set up a line of defense to try to protect civilians authorities are urging make sure okay. Alright, let's look at this water sounds just there. Mr. Michael.",0.8425142765045166,2694.8,2721.0
 Thank you.,0.9128385782241821,2721.9,2722.4
 Joe ink on this is my son Hector we all wanted to thank you for coming to get us.,0.7910789251327515,2727.1,2734.3
" Yeah, we leave No Man Behind.",0.7597842216491699,2736.0,2739.6
 So you hear when police got overrun?,0.7233845591545105,2741.2,2743.1
" Right. Well long as you're both, okay.",0.9128385186195374,2745.7,2748.7
" Are you all right, man?",0.8229395151138306,2751.3,2752.1
" Yeah. Yeah, I'm good if if you if you need him to do anything.",0.8589926958084106,2753.4,2760.1
" You know, I'll let you know.",0.9128385186195374,2761.3,2762.9
 Aye sir.,0.7183171510696411,2766.8,2767.4
 Hi.,0.7668744921684265,2768.8,2769.2
 Thank you.,0.9128385782241821,2770.9,2771.3
 I got two dozen hostiles at 300 meters out Lieutenant. We got two dozen hostiles 300 meters North open.,0.7623404860496521,2776.7,2782.4
 Things aren't OverWatch just like us.,0.7777459025382996,2785.9,2787.5
 That one I found looks like a leader. So now they got leadership. I still do hands cars.,0.7522390484809875,2790.0,2794.2
 I think those things get scared too. They're probably just like us I don't release grunts to get told to go fighting.,0.7864475846290588,2795.5,2802.1
" Come on, just find us a way out of here my ring because we're sitting ducks.",0.9128386974334717,2803.4,2807.6
" They put him in perfect order before they shot me shot him right in the head. Do we have any idea why this is happening. Well, it's clear there has been no attempt at any kind of communication known demands nothing like that. So obviously they are here for our resources when you invade a place for its resources. You wipe out the indigenous population. Those are the rules of any colonization and right now we are being colonized.",0.9128386378288269,2810.9,2837.8
 Redcats pieces,0.5671399831771851,2839.3,2841.2
 sister and her husband. Are we on vacation?,0.9112114906311035,2842.3,2844.1
 Thing is they live in Arizona. I see them once or twice a year and now maybe I'll have left.,0.8647545576095581,2848.0,2855.1
 your kids,0.8387081623077393,2856.5,2857.2
" it's regret that whatever you this is 70% water. So again, and I have to stress this without certainty the leading hypothesis remains that their objective their target is our water. They will be nothing left.",0.8663394451141357,2862.3,2879.5
" I think I got a winner what you see right here Look 200 meters out. What's that right behind that backside their bus Lieutenant. We got a bus Roger that the men on the roof so bus, I think it could be operational and we better off on foot.",0.8230657577514648,2880.9,2896.2
 It's miles and forward operating base was Mom's going to drop a little more than an hour. We gotta move fast.,0.7951474785804749,2899.0,2904.5
 This is a big Target. I made it go.,0.866814374923706,2905.8,2908.2
" It's my responsibility. Stavrou Harris attorneys Recon on a bus but runs get it back here. All right, well either if you know how our bus just a broken. He's from Jersey sir. Ladies first.",0.8114111423492432,2909.9,2922.5
 200 meters and go down. There's a cars parked out. There was a pickup truck right back behind there. We have a situation. Y'all need to follow me.,0.8015486001968384,2926.1,2937.1
 Paris found it out here. Yeah. I've gotta see this thing.,0.751644492149353,2939.1,2941.2
 weapon looks like it's been surgically attached talk about commitment to cause,0.9109756350517273,2952.0,2956.2
Let me shoot this damn things. That's awesome. That weapon still had let me just shoot it stop.,0.8311393857002258,2970.3,2974.9
 We need to know exactly where to hit this thing. So we don't want to sell our ammo.,0.8194165825843811,2979.9,2983.1
 Maybe I can help I'm a veterinarian.,0.9128385186195374,2986.1,2988.8
"Sure, you wanna do this? That's more sure when I was standing over there got to figure out how to kill these days. Otherwise, we won't last another five minutes out there. Okay, it was back here again to the one right here. It has some sort of cognitive mechanism anything. There's no frontal lobe no temporal lobe and the parietal lobe.",0.8982309699058533,3002.3,3031.3
" The cranial vault is unlike anything I've ever seen shit shit what you said he see what I'm saying. Once we're just on the roof on the roof right now anymore is about two dozen coming out the door down there gosh, damn it there on the street. They're heading this way. Then this way Lieutenant. We got movement up here. We have contact 300 meters that we got to cut quick.",0.7306175827980042,3031.6,3049.1
 Shit hitting the fan we gotta move staff sergeant. Come on. How did you kill this thing?,0.8856884241104126,3058.9,3062.9
 I'm awesome Lieutenant. They go out looking I'll see anything breach. We got a breach of the north. They're inside the building. I'm gonna gather everyone by the doors in the south side of the building. Okay. We're right behind you.,0.8616387844085693,3074.6,3089.2
 Duke will you go with her that's not him like you got an itchy grenade round and never leave home without a step so cover that heart of the rear body some time. They start coming you blast the hell out of him.,0.7467830777168274,3092.0,3102.6
" Hey Harris, where's that? Goddamn bus stairs stairs. We got enemy Scout. Come on. Let's go. Yes, I got the bus heading back. Okay guys, the bus is in route buses and Ralph guys 30 seconds to move out.",0.7944656014442444,3103.8,3121.5
" Anyway, give me a sitrep. I need an update on the breach report back over.",0.8230361938476562,3128.5,3132.2
another turn,0.6175103783607483,3139.4,3140.2
 they breach.,0.7111254930496216,3158.6,3159.6
 This is our last shot. Got it.,0.9128385186195374,3165.5,3168.0
 It's time that's how you kill the snake to the right of where the heart would be. I got three more. Let's get out of here.,0.816948652267456,3179.4,3195.5
 Concentrate all your Firepower to the right of where the heart would be. Is that such that's how we kill these things. All right. Remember your training guys the warbird thousand meters out everybody keep your eyes up.,0.7785490155220032,3225.7,3240.1
 I'll book the back of dead people six months ago be I don't know 25 30 minutes Who's down? The side streets Air Force is gonna love this Aryan 40 minutes.,0.8866989612579346,3248.6,3262.3
instead of forward operating base fast,0.7570197582244873,3269.0,3271.6
 stop,0.8470882177352905,3289.5,3290.1
And he 16 spots from downtown.,0.7148282527923584,3324.0,3332.8
 The tracking our signals turn off that radio. They're tracking our signals turn it up already owes off cell phones everything you ready?,0.8142073154449463,3338.2,3350.9
 Photography that's what you're going to get off this bus. Right 10:00.,0.7520132660865784,3355.7,3376.0
 100 meters,0.7047070860862732,3391.7,3392.6
There is sesana life.,0.9128385782241821,3482.9,3485.4
Their craft was a man lieutenant.,0.8422101140022278,3522.3,3523.7
 drum,0.5666398406028748,3525.6,3526.1
 I was some real John Wayne shit staff sergeant.,0.8043602108955383,3534.5,3536.6
 I can't afford to lose. You neither can these men right?,0.8778784275054932,3548.4,3550.6
Everybody eyes open stay low. Thank you for that.,0.9128385186195374,3580.3,3585.9
 What's that mean Retreat hell?,0.9044502973556519,3593.9,3595.4
 During World War One an officer for my regiment was ordered to retreat. He said Retreat hell we just got here.,0.9091130495071411,3599.7,3608.2
Have the doctor look at that.,0.7625167965888977,3613.5,3614.9
 I thought you were a doctor animals and Aliens only.,0.7746580243110657,3616.6,3620.0
 I do not like to do list.,0.6892194747924805,3622.0,3623.3
 Thank you.,0.9128385782241821,3624.7,3625.1
" Excuse me. Did you say that was an unmanned drone, correct?",0.7745657563209534,3636.3,3640.2
 They must have one hell of a command and control system.,0.861362099647522,3641.4,3643.5
 Northcom didn't agree with you. I wouldn't be why.,0.8454827070236206,3645.7,3648.8
" My mission was to provide a is with a strike package a strike package. Yeah, the coordinates for a missile strike on a command and control center, but the acid fell off the grid.",0.9036922454833984,3651.0,3662.1
 And we lost them.,0.8671197891235352,3663.4,3664.2
 What size 32 black only choice take the freeway?,0.7764385342597961,3674.6,3677.8
" All right, it's your call several get us on a freeway.",0.9128385782241821,3679.3,3683.5
 I want to be in this area. He's Bob start to fall.,0.85812908411026,3684.8,3687.5
 Try to miss at least one of the cars stavrou.,0.8701823353767395,3712.2,3714.0
 Keep driving or friends from Marla handy.,0.7091131806373596,3716.4,3720.0
 The ramp it's gone lieutenant.,0.9128385782241821,3737.3,3740.2
 All right Robertson exit half a click away.,0.9128385186195374,3746.0,3748.8
 Jake doing enemy fire. I can press the fan front. You should take the civilians out the back secure this accidentally.,0.8951414227485657,3771.3,3777.7
" Keep everybody calm right back, right? All right, Safety First buddy.",0.827842116355896,3799.4,3804.0
" If we get a civilians, they take cover Rappel down doesn't up on the bridge that moving down. Thanks. Nothing stopping him. Now, I won't make it to that healing without cover fire. Let's go.",0.8636357188224792,3808.7,3828.0
 Get the civilians down right now.,0.8102366328239441,3835.3,3837.1
 30-foot drop come on. Come on. Stop kids first around the body bring them down one at a time without me. Did you first of all that garbage truck to cover some friends?,0.9060007333755493,3847.5,3866.1
" We're going to run behind that helicopter. We're going to rub down and writing to you understand. Yeah, again, the girls would be first. I promise you nothing's gonna happen. Okay, stay down.",0.7559031844139099,3870.3,3878.7
 What kind of does it hostiles maybe more autonomy is the closing hell you doing you guys need another gun 3:00. Come on.,0.8112252354621887,3881.2,3892.9
 Cover me.,0.809054970741272,3939.5,3940.1
 a 50 cal,0.5620477795600891,3942.3,3943.5
" just unlock it, hahaha.",0.7885989546775818,3950.7,3952.9
 What the hell is that? I'm gonna go agent. I got you. I will not let anything happen to you. All right.,0.9128385782241821,3964.9,3977.6
Get out now.,0.8814215660095215,4023.3,4024.2
Okay.,0.7029376029968262,4063.1,4063.2
"Oh, it's good to go.",0.6230126619338989,4095.8,4097.1
 I need the bandages from the first aid kit. Sorry.,0.8635588884353638,4126.8,4128.9
 Getting pinned down past Sergeant bring together thing down.,0.6968713998794556,4171.4,4175.3
 Not leaving even thinner that's what you got to get them out of here kid. I am not we got to get the money out of a back asleep on the bus.,0.756988525390625,4177.1,4190.1
 Give this to my wife and get him off this goddamn freeway.,0.9128386378288269,4192.1,4196.4
 That's an order.,0.9128386378288269,4200.9,4201.5
This isn't terrible Martinez Echo company second Battalion fifth Marines hoorah.,0.8828886151313782,4244.5,4250.2
We're still half a click inside the bombing Zone.,0.8868020176887512,4315.1,4317.1
 move to live Marines,0.837060809135437,4320.5,4321.7
 Did he just leave Lieutenant back to die. She will look that way and this is the guy in charge of us now. Let's move it was our Jets.,0.9073463082313538,4327.0,4341.2
 Let's tighten this place down bombs drop in six minutes Santos earns only see if there any calms hardwire only.,0.7883422374725342,4349.1,4358.7
"Well, perhaps we clear you have a clear you have a hard line in here. What?",0.8487581610679626,4377.9,4382.0
" Now my son's an optimist what when this first half of these have to you know, what we go try to talk to them. Maybe they want to be friends.",0.9128383994102478,4387.5,4397.1
" Ha. Hey, we're going to go get some food and water for your dad. Okay, okay.",0.9051494598388672,4401.0,4407.3
 Would you tell them so do you know if they're chasing and shooting us? They're probably not good friends.,0.8931574821472168,4409.5,4417.8
 Shouldn't follow directions is called of the actual be should have never stayed at the police station where I was scared man. I'm in all the wrong decisions.,0.6911897659301758,4421.6,4432.0
 You made a call. I do the same thing to protect my Marines.,0.8696579337120056,4436.4,4440.3
" How does a Jewish my last tour there was no, right cam you wouldn't have to go right it didn't matter, but you're alive survive staff sergeant Nantz.",0.8820008039474487,4447.3,4469.6
