transcript,confidence,start,end
" Is Bryant there? Yes, it's George. Look, I realize I need to speak with him.",0.7842614054679871,1133.5,1138.8
 Yeah reach him as soon as you can. Thank you.,0.9128385782241821,1140.2,1143.8
" Hi, this is George. I've left you four messages all saying urgent and you know, I tend to underplay so I don't understand your failure to call back. Thank you. Well, tell me you must have some reaction. No. I have one just not proud of it. It's just me being on analytical. I was thinking about my work. Let me explain the thought.",0.9128382205963135,1147.0,1173.1
This is for us. I swear it.,0.9128385186195374,1181.8,1184.9
 We are not well matched for this interval in your life. Not with me against this deadline and and you being investigated now. I don't want our relationship to become cannon fodder for this Apparition in your working life.,0.8567312955856323,1188.8,1200.8
 I will be here for you at the end.,0.8076201677322388,1201.9,1203.5
 You can count on that.,0.9128385782241821,1204.9,1206.0
" You want to split up until I'm problem-free, please I would so appreciate you're breaking up. You're breaking up with me hitting the pause button so that we don't waste our precious energies on stuff.",0.7755382061004639,1208.3,1222.3
 State is taking a shower. I'll wash your bucket you sure - yeah.,0.8064090013504028,1299.8,1312.6
 Rub me down with some hot oils baby pins.,0.8502874970436096,1314.8,1319.5
 Hello.,0.9128385782241821,1327.8,1328.2
 Hello.,0.9128385782241821,1329.4,1329.9
" Hello, Hi boss Hi, how are you doing? It's not too late. I don't that's fine. Hold on colleges. Okay. Hey, thanks so much for calling. Oh, I can't sleep. I don't know what got into me this morning. I have never taken a swat at anybody. Well, I do know I'm pregnant you're pregnant you're pregnant.",0.755905032157898,1331.4,1360.3
 Secrets out. I had a hunch.,0.9128385186195374,1362.7,1368.2
" He lights up every time he sees you so good. Yeah, thank you know, he's great. He's just been out of work lately. So you've just been Marathon worrying's so I'm not myself lately. And so this morning when your father's oh, don't worry.",0.912838339805603,1381.5,1395.1
" So you tell Terry about what happened to you rather not get into that. She bailed you should go call another girl distract yourself, right Forward Motion. Hmm. We can't stop outside girls from talking to you. Oh my God, is that it was there directing people not to talk to me.",0.8695994019508362,1396.6,1418.9
" The lawyers had me sign this confidentiality statement where I'm liable financially if I put this new situation, I can't up. You know, what? How is everything what you want to know? So I lose my job wait, honey. I can't it's honey. I'm so sorry. My medical with Labs have got to take care of my baby. I'll still hasn't proposed. And if it does I don't you won't lose your job and he okay. All right. Don't tell me anything. Sorry boss.",0.7269606590270996,1424.0,1446.4
"Have a good night, honey.",0.7499068379402161,1451.8,1452.7
 extreme,0.8520215153694153,1457.2,1457.9
 just be nauseous for me morning. Is it for me? Not a problem?,0.9128386378288269,1459.5,1465.7
Hello. Hi Lisa. This is George George Madison.,0.9128385186195374,1489.6,1494.8
" I-i'm not sure how to further identify myself your voice sounds a little familiar. I made this incredibly stupid phone call to you a couple of days ago. All right, I do in George. Would you like to have dinner with me? But aren't you I am not you see you don't have to explain. I'm sort of seeing somebody but we can have a meal.",0.9128382205963135,1497.6,1523.2
" When anytime tomorrow's clear triple? Oh do I I'll meet you there is triple to in English, but it's got to be early like 6:00. Okay, I'm in training. Okay, so it's a it's a date. It made a date. Good night.",0.7351290583610535,1524.7,1542.6
"Georgie George, let's go inside. I have a date date son. We were in the rapidly evolving situation here. I must tell you I was afraid to use the telephone because we're doing undertook. I don't don't don't don't tell me I'm not ready to take on anything that I'm not I can't handle Joe. You know what? You know what I know exactly how I'm going to handle this situation. I'm going to treat myself like a company in trouble. What I think is you are just indulging",0.8530353903770447,1697.4,1725.5
" A lot of neurosis, you know you start taking on more than you ready for the game becomes about how much you can take on instead of how well you handle it and that applies right now stands still you do not have the luxury of not hearing this. Are you going to make me literally run from Bad News? He chickenshit board has teeth.",0.8128871917724609,1726.3,1742.4
" I gotta go. I have a blind date. What happened to you was horrific. Stop acting tough. Where's move ever? Hey everybody. I have to leave I have a date. Yeah, we should protest.",0.9128383994102478,1749.2,1766.8
" Okay, there is one thing just when I come to visit you at training camp when you're getting ready. Just don't feel funny talking to me. Okay, don't feel sad for me because my biggest fear is that you won't be yourselves around me and I've seen that happen. And if that happened to me would just make me feel like I didn't know you any more and I want to",0.8321858048439026,1772.3,1796.4
 I need to,0.8006126284599304,1798.2,1799.1
Say okay Lisa.,0.889336109161377,1801.8,1803.0
 I gotta go. I gotta go. He's waiting for me.,0.9128385782241821,1808.8,1812.5
 Love you. Love you.,0.9128385782241821,1814.1,1815.6
" Name, please. I'm eating Georgia Madison. I'm not sure I forget.",0.8891485333442688,1833.0,1838.7
Could that be him over there?,0.8282273411750793,1845.1,1846.4
 As a sort of day. I'm having.,0.7718983292579651,1851.4,1852.7
" You don't have to take me thank you, though.",0.9128385186195374,1854.8,1856.5
 George,0.778069257736206,1864.4,1865.0
 are you George? I'm Lisa.,0.9090127944946289,1867.0,1869.9
 Very good of you to join me. Yeah.,0.8999971151351929,1871.2,1873.0
 How you doing? How are you doing?,0.8274411559104919,1875.8,1879.1
" Great. Yeah, well treasure it.",0.9128385782241821,1881.5,1886.9
 You okay? I'm sorry. I'm not even aware that.,0.9071641564369202,1889.9,1893.3
 I have to apologize. This might not be the best first impression. I had a,0.8861264586448669,1894.9,1901.9
" unusual 24. Okay. Well the bad days make the good ones better, so don't worry about it.",0.7530783414840698,1903.5,1911.1
" This is an Italian restaurant. Yes, it is. It's very good one. Oh, yeah, it looks good. Let's get a drink. Excuse me. None for me. You know what? You're right. I shouldn't drink don't let me stop you. No, no believe me drinking too much two nights in a row to be a real mistake.",0.8425832390785217,1913.7,1931.5
 I haven't had anything since lunch yesterday. So I'm starving.,0.792635440826416,1934.3,1937.0
 Don't drink it all. I follow my father's rule on drinking which is never drink to feel better. Only drink to feel even better.,0.8474361896514893,1938.9,1946.2
" That's fantastic. Yep. It's good one. That's great. But you know, sometimes I think that with the one drink give you a little better perspective. Well, not for me, but I guess it depends on the person look if you want to have a drink you should just have a drink but it keeping talking about it, you know, just make it asking for permission to drink. I want a drink I'll order a drink Jesus.",0.7621167898178101,1947.6,1970.3
" You know, I don't know you I'm sorry. I'm not good today. You should just tell you what's going on. You know what I never talk about myself. I should just do it now. Don't do that.",0.9128383994102478,1971.2,1982.9
George this is what I'm suggesting that we eat and and and we don't work at this conversation. Let's just cut ourselves a break here and and give ourselves permission to be quiet for the whole dinner.,0.7147459387779236,1985.7,1999.7
 completely quiet,0.9128385782241821,2001.0,2002.1
 Can I talk to the waiter?,0.9128385186195374,2004.8,2006.0
 As long as you don't tell about your day.,0.758216142654419,2008.2,2009.6
I mean that,0.9128386378288269,2072.3,2074.2
 I was just what I needed.,0.8079557418823242,2077.3,2078.6
 You take care of yourself.,0.9128385782241821,2081.3,2082.3
" I'm just leaving my place to go to dinner. Good evening. Mr. Madison Taxi. Yes. Thank you, Chuck. Okay, Dad. I'm ready. What happened? What if I come by your place later? The phone isn't just tell me please. I'd rather use the rest of the night processing the information.",0.9128382802009583,2088.7,2105.7
 I'm sorry. This is private. There's still some privacy left.,0.9128385782241821,2108.7,2113.5
 Board is refusing to pay your legal bills now. Hey.,0.735343337059021,2116.7,2121.9
 I think I met a great girl.,0.7839332222938538,2124.6,2126.0
 Oh good. There is a God.,0.8851187229156494,2127.7,2130.8
 The girls needed to tell you how they felt.,0.9128385186195374,2148.4,2150.5
 It's something isn't it last time? I saw something like that was when a kid died in high school and they left this kind of stuff on the side of the road. How about some straight talk? Because I'm very sensitive to what you're going through.,0.8855481147766113,2151.7,2162.2
 You know what you need most right now.,0.9128385186195374,2163.5,2164.8
" Yes, what insensitivity?",0.9128386378288269,2166.0,2169.0
" Yeah, where is it? You narrow down a good Lisa.",0.9128385782241821,2172.6,2183.4
 Just working up the night.,0.8094388842582703,2193.0,2194.4
 Do you want me to be here?,0.9128385186195374,2196.5,2197.5
" Yes, I do. Then. This is what I need. I if in the middle of the night I start crying or shaking or acting enormously upset. I don't want you to ask you what's wrong what you just ignore it.",0.7873096466064453,2199.6,2213.3
 Is that okay with you?,0.9128385782241821,2214.3,2215.1
" Actually, that's my preference. Okay?",0.9128385782241821,2216.4,2218.6
 My games coming up.,0.758962094783783,2222.6,2223.8
Let's go.,0.9128385782241821,2248.4,2248.7
" Can you afford me well, the firm is refusing to pay my legal fees, but my father is willing Town who you can't take money from your father. Now with this position on the board. What would your retainer be 300,000 is a retainer and another three in escrow in the event. The government had store trying.",0.8311740756034851,2263.5,2282.6
 I suppose I can sell everything you can.,0.7782211303710938,2287.2,2289.7
 Sit down. I don't want to lie down. I said sit down. I don't think he did it. He never asked someone to lie down on the first visit.,0.8030600547790527,2297.5,2306.3
" Sorry, okay.",0.9128385782241821,2307.1,2308.2
 so,0.9128385782241821,2315.6,2316.2
 why are you here?,0.9128385782241821,2318.9,2319.7
 I have a month left on my insurance and they pay up to six visits I meant is there a difficulty?,0.9128386378288269,2321.5,2327.7
 well,0.6297832727432251,2330.1,2330.4
" Sorry, I'm getting this is stupid. Not that this is stupid. But I mean that and thank you for your time just for me, you know, I mean not this but but thank you for understanding you do can I ask you just one stupid question? No such thing because I'm leaving and I'm not gonna do this again. So I was just wondering if there's one General thing that you found over the years to be.",0.8112812042236328,2333.7,2362.8
 Generally true in general way help anyone.,0.9128385186195374,2363.1,2368.0
" With any situation, that's a great question. Yes, I'd say figure out what you want and learn how to ask for it.",0.9042869806289673,2369.6,2380.1
 So both really hard.,0.9058443307876587,2390.3,2391.9
" Yes, but you came here which was hard for you. And you're leaving right away all so hard. So you're tougher than you think you are right now.",0.790276050567627,2393.4,2403.9
Thanks.,0.5331236720085144,2405.9,2406.3
 Appreciate that. Good luck.,0.8637641668319702,2407.8,2410.0
 I can see why people do this. Thanks.,0.8939968943595886,2414.4,2416.6
"I thought some of them were bringing their wives and that usually changes the behavior considerably. Okay. Look you lives here have this maybe the best barbecue anywhere flown in specially from you. So I mean he bought an extra first class seat just saw his friend could fly it in point till you taste this try the sauce for his that's how you really judge and this place Nails it and you know, they can't",0.8734167814254761,2441.3,2463.0
 you could stay. I just I can't do this right now.,0.7974973320960999,2464.8,2467.4
" There's Christian athletes in the game room will eat with them ever wonder what's going on in my life because you never ask I wasn't supposed to it's not just at night. Is it you know, what? What do you think of mean is? I guess I should tell you what's going on.",0.7350898385047913,2470.9,2487.7
 I got.,0.9128385782241821,2494.3,2494.8
 I got cut.,0.8433122634887695,2499.9,2500.6
 Let's have some barbecue talk about it.,0.7339454889297485,2503.6,2506.0
 You don't want to eat anything. This is Kim.,0.9128385186195374,2514.4,2517.2
 I'll go with you.,0.9128385782241821,2525.7,2526.6
"I'm going to go to grad school at night. And of course I have to work a few jobs, but I've got the private coaching thing lined up and lined up this part time retail thing. So I got there. Yeah, that's good. I got that covered. It's not his problem with my attitude when it's like what I have to do is just get to the place where I appreciate what the game gave me and and and accept and even embrace the obvious the time comes for every athlete. Well, it's never going to come for me.",0.7707067728042603,2543.8,2572.0
"Okay, Maddie. You know what? Maybe we shouldn't talk. Maybe we should just watch some TV or something.",0.7915875315666199,2575.5,2579.8
 Everything you're saying here come sit over here sit you down right here and I'll make you something to eat a little food in her stomach both think better you like inspirational stories.,0.8072510957717896,2586.2,2598.7
" Okay, I got one for you. I know a really good player ones and the coach cuddle.",0.8544563055038452,2599.9,2605.3
 The guy just felt I felt impotent. You're probably feeling whatever the female version of that word is the same word.,0.7273049354553223,2606.6,2614.9
 Don't know what's going on with you make you give me on Hard Times that's not productive.,0.8490686416625977,2617.4,2621.1
 Not getting our time. It's the same word for women impotent.,0.8562726974487305,2622.5,2625.7
" Okay tie goes the pretty one. So it's the same word and he was feeling impotent just like you may be feeling I don't think that's how I'm you know, I think today what just finish my thought. Maybe it'll help me be alone, but I'm trying.",0.8227920532226562,2630.3,2644.0
" I'm sorry, that's alright. I'll go ahead. Okay, so is girlfriend had a can you start to save all the cat's shit little trust store to save all the cats shit and every few days or so, it takes a little melt and wrap it in a different package like a gift, you know, our magazine roll or something order online every few days for eight months. He would send these cap turns to the guy.",0.7460367679595947,2645.5,2675.1
 You got them.,0.8188391327857971,2675.3,2676.0
 Yep.,0.5896368622779846,2682.7,2683.0
" Yeah, that's it. It's a great story it did you understand. It was the coach that he was sending it to to the guy who caught him. He felt impotent and then he file it away. It worked for this guy.",0.9097621440887451,2685.4,2696.8
" No, no, so he stopped when his anger went. Well. Yeah. Well the cat died.",0.8277796506881714,2699.6,2705.5
" They are a smile. It's horrible. I was going to die. You feel better. Great. Ah, I hated seeing you touch bottom.",0.7825742959976196,2710.0,2722.3
 that was sweet.,0.9128386378288269,2728.7,2729.7
 It's okay.,0.9128385782241821,2738.2,2739.0
"At least your hands to bring on the lights the minute. We finish one. Just Clapping Your Hands in those dumb lights makes me feel like wait. Wait, let me guess. Let me guess. I think I can I think I can get it.",0.8342227935791016,2756.1,2777.3
 I'm not thinking about you.,0.7261127233505249,2778.5,2779.6
" Looking good at it. Yeah, let's go read your mind. What should I do? Turn them off you want to do it? I come on. It's fun grow up.",0.8925049901008606,2781.6,2798.0
 It was kind of fun laughing it.,0.8318871259689331,2805.8,2807.7
Let me ask you something. How do you know when you're in love?,0.9128386378288269,2833.9,2835.9
 It's ringing Brian get loose well.,0.7168421745300293,2838.6,2841.9
" What I got away whenever this one thing happens, I know I'm gone.",0.9128386378288269,2845.5,2850.4
" Tell you but it's personal don't want anyone making fun of me for it. No, no one's go.",0.837113618850708,2853.1,2857.6
" I think I'm in love with somebody when I wear a condom with the other girls, okay?",0.6068443059921265,2860.8,2864.5
" Holy shit, I'm in love.",0.9128385782241821,2868.1,2869.5
" Hello, you're a crazy idea. Yes, maybe be fun if you can kind of move in with me.",0.9128386974334717,2884.9,2891.7
 Hello be there early.,0.7739220857620239,2893.8,2895.9
 Are you serious? I know I told you it was crazy. Can you just give me a minute to form a thought take your time? Okay. Thanks. Okay. I'll call you back.,0.8105091452598572,2898.0,2909.5
" Now it was quick. I know I know but Lisa listen today, I caught myself. Look what did you do today? I caught myself wishing you were there in the bullpen with me literally having a Daydream. I mean, that's serious.",0.9083124399185181,2922.1,2936.8
What are you there? Hello. What are you doing? I think I'm thinking don't that's the thing about a great idea. You shouldn't have to think about it. I thought you said this was a crazy idea. I know I think it's both. I think the part of the greatness of this idea is probably how crazy it is. Tell me the first thing that popped into your mind.,0.7365235090255737,2940.1,2957.3
 I don't know what to say and it makes me feel stupid second thing. I never lived with anyone before great. No one's had a chance to ruin you.,0.9128384590148926,2958.2,2967.1
" Well, have you ever lived with anybody? Well, I didn't mean with me you get into you know, what is living together mean and you know duration Pride becomes a factor. But listen, is it do you think this is, you know something you want to do this?",0.7657737135887146,2969.7,2982.2
Hello. I honestly I don't know how to figure this out. Is there a tingling going on? Do you have Goosebumps? Maybe I need to work my voice little bit until you get there.,0.8763810992240906,2984.5,2994.7
" I just got them what I really like you Maddie, okay?",0.7675997018814087,2998.0,3007.4
" Good phone call, right? Yeah.",0.9128385782241821,3009.4,3013.8
"This is such a mistake. I'm just stepping alerts you sublet your apartment. I am doing the best thing you taught me don't do anything halfway. Unless you're willing to be happy. You don't make important life decisions when you are mush, it's too dangerous. You fight low self-esteem. You don't give it the wheel impact here. I'm doing this. So either back the hell off or do what you've always done for me, which is pull out some damn positives.",0.8351678848266602,3020.5,3045.3
"I'm sorry, honey.",0.8979516625404358,3051.0,3051.9
 Positives held the guy has a 94 mile an hour fastball and makes 14 million a year go get him.,0.8959338068962097,3054.0,3061.5
 Get your bag and some space.,0.6428027749061584,3064.0,3065.6
" Okay, I can get rid of both of these things right here. And then you know, what if I talk with the guys downstairs because they have storage space will.",0.85877925157547,3075.6,3082.0
 Make it work.,0.7887954711914062,3084.1,3084.8
 Bring me food. It's enough that you found this place. That was selfish you dress up my neighborhood. He loved your window. It's it's great. This is cooking relaxes me when I can't sleep. So why don't you just call her honestly because my first impression wasn't great. I'd rather be more myself when I see her next one.,0.8995213508605957,3107.8,3125.4
 You tour.,0.7870854735374451,3126.0,3126.7
 Optimism is sanity for me right now. Please sit down right make yourself comfortable right relax.,0.9128386974334717,3128.3,3135.8
 look,0.9128385782241821,3139.4,3139.9
 I've been such a funny position. I know stuff about what happened at work. I can't tell you what because of that thing that I sign but if you start guessing II can't help it if the space is an open book. Look at this stop. You could get a genuine trouble and just listening to be serious wrongdoing on my part telling me this information. It's like it's like I know someone's going to shoot you and I can't describe what that that's gonna play a game with me.,0.7829734086990356,3144.8,3173.9
 Very angry ocean storm and I'm honest little tiny boat and miraculously. This boat is still afloat. That boat is that I haven't done anything wrong like allowing you to tell me something you're legally constrained from revealing not doing anything wrong is what's keeping me afloat.,0.8796213865280151,3186.6,3204.4
 I lose that I'm gone.,0.7567979693412781,3205.9,3208.0
" Stop the terrible, but we have to get out. You have to respect me on this for what it's worth. It doesn't matter.",0.8164821267127991,3214.4,3220.4
 I think I guessed the same stuff. I think I know what you do.,0.7606534361839294,3223.0,3228.3
"No, you couldn't be functioning if you need the stuff I'm talking about. I think I could.",0.6895002126693726,3245.3,3252.1
" I think I am we're going to leave it there. But if I give you one little help, please.",0.8361425995826721,3254.3,3263.0
 Okay. Thank you.,0.9128386378288269,3271.0,3275.2
 It was on you looks amazing.,0.8304579257965088,3277.6,3279.0
" Hello, Dad. You coming to my place almost there? Good. I have some disturbing news.",0.9128386974334717,3286.7,3294.4
 What wait till you get here? Tell me please. It would be nice to get one piece of bad news without someone studying my face to see how I'm taking it anger can be useful. Watch out for the bitterness. What's the news dad?,0.9123036861419678,3295.5,3308.2
 There are strong indications that they are going to indict you. I've canceled everything I've got and I am dedicating myself completely to this.,0.8193123936653137,3311.9,3322.6
 George,0.775759756565094,3324.3,3325.2
George,0.8986527919769287,3353.3,3354.2
 how are you? Really?,0.8767380714416504,3360.1,3363.5
 Good to see you. Yeah.,0.9128385782241821,3366.4,3368.2
Do you live in this building?,0.9110023379325867,3381.7,3382.8
 Did you leave?,0.9128386378288269,3385.6,3386.4
" Are you still here? Yeah, absolutely. Yeah here I am. Sorry. I can't be more hospitable. I'm just in like a little bit of gonna go first, huh? I want to explain why I haven't called.",0.7592017650604248,3388.4,3400.9
" I don't understand. Oh, I took I just made a very bad assumption that we've been on the same wavelength. That didn't come out right at all. But I didn't mean I don't mean to say that either.",0.7083842158317566,3402.4,3415.8
" Do you ever just want to delete every sentence here saying even as you're saying them? No, no, you're funny. You don't I'm really glad I ran into you because I bit your head off when we had dinner and I just have this thing about rudeness. So I'm glad I got this opportunity to say, I'm sorry.",0.9128382205963135,3417.2,3433.2
 Yeah. Yeah. I'm in the kitchen.,0.8607943654060364,3434.7,3437.4
" Hi, babe, George. This is my boyfriend, Maddie.",0.6810192465782166,3438.6,3443.2
 Nice to meet you.,0.9128385782241821,3446.7,3447.2
"Who is he? Yeah, I think you ought to check with me before you invite some guy over some a little too pissed off to just say hello.",0.8817318081855774,3450.0,3458.7
 I do too.,0.5876781344413757,3461.7,3462.2
" Why would I have to check you want me to State the obvious so you can act as an obvious reason why I have to check with you before inviting someone up who offered to carry her groceries, you know about the groceries and maybe that changes things. I think it does good dog bite. No, I want to know this obvious thing that I'm missing. Let's forget it. Otherwise what you want me to put my foot in the Trap. Okay. I'll put his no trap but let's just show up here. What's this obvious thing that I'm missing? Okay that this is",0.7871335744857788,3472.5,3498.6
 my place,0.8249025940895081,3498.7,3499.7
 this is my place.,0.9128385782241821,3502.3,3503.7
 Wow.,0.9128385782241821,3508.4,3508.9
 So I'm naughty graduations get your sock drawer back Lisa. You can't do this. We have a guest.,0.9128386974334717,3511.0,3525.5
" Okay, look you can have people over without asking it's not like you're going to use their privilege. Are you right? There's also the safety issue which everyone's ignoring that I don't know if it's an interesting really.",0.8984982371330261,3526.7,3536.9
